order_id,user_id,pickup_location,delivery_location,order_amount,order_status,created_at
13035,1103.0,Hyderabad,,2968.0,,2024-12-26
27008,4997.0,Mumbai,Pune,4457.0,CANCELLED,2023-08-01
20776,11104.0,Kolkata,Lucknow,2878.0,PLACED,2025-06-07
7206,15827.0,Delhi,Lucknow,837.0,DELIVERED,2024-12-02
5968,14316.0,Surat,Kolkata,2866.0,CANCELLED,2023-12-27
26512,16137.0,Delhi,Jaipur,1599.0,DELIVERED,2023-08-31
17337,9331.0,Chandigarh,Udaipur,530.0,CANCELLED,2023-07-31
22156,99999.0,Hyderabad,Udaipur,2310.0,DELIVERED,2025-06-15
27317,2263.0,Surat,Jaipur,3027.0,SHIPPED,2024-09-30
3410,27433.0,Bengaluru,Delhi,4795.0,DELIVERED,2023-08-13
9911,3228.0,Ahmedabad,Jaipur,1313.0,,2023-03-01
28869,27698.0,Hyderabad,Lucknow,2678.0,DELIVERED,2023-12-31
7193,19545.0,Chandigarh,Bhopal,878.0,CANCELLED,2023-11-24
26753,22468.0,Jaipur,Mumbai,911.0,DELIVERED,2024-09-18
1160,17186.0,Mumbai,Bhopal,2369.0,PLACED,2024-12-01
24439,25886.0,Hyderabad,Ahmedabad,924.0,,2024-02-15
26222,24609.0,Bhopal,Delhi,1226.0,DELIVERED,2023-10-23
14675,,Udaipur,Ahmedabad,706.0,DELIVERED,2023-05-19
9025,11967.0,Udaipur,Ahmedabad,472.0,DELIVERED,2024-11-08
15186,3079.0,Jaipur,Chandigarh,4925.0,DELIVERED,2025-04-25
20006,18184.0,Hyderabad,???,1496.0,PLACED,2025-06-26
7954,,Surat,Hyderabad,2745.0,SHIPPED,2024-09-05
28890,29001.0,Udaipur,Ahmedabad,4008.0,DELIVERED,2025-02-28
8119,9496.0,Lucknow,Surat,2404.0,CANCELLED,2023-01-19
14121,12080.0,Hyderabad,Pune,3459.0,DELIVERED,2023-10-15
21172,4122.0,Udaipur,Surat,1785.0,PLACED,2023-08-25
20330,14867.0,Jaipur,Hyderabad,4274.0,DELIVERED,2025-04-26
17531,11652.0,Kolkata,Ahmedabad,2739.0,DELIVERED,2025-01-04
13949,8779.0,Surat,Bengaluru,-50.0,DELIVERED,2024-07-06
18322,22895.0,Hyderabad,Bhopal,2184.0,SHIPPED,2023-01-27
12077,28190.0,Lucknow,Kolkata,3769.0,DELIVERED,2024-09-03
11180,19920.0,Kolkata,Chandigarh,4408.0,SHIPPED,2024-06-12
22822,20982.0,Jaipur,,4453.0,PLACED,2024-07-23
5915,-1.0,Kolkata,Jaipur,1987.0,SHIPPED,2024-01-17
16841,28272.0,Kolkata,Delhi,1483.0,CANCELLED,2023-10-09
26435,29948.0,Chandigarh,Surat,2248.0,DELIVERED,2024-03-13
5398,20445.0,Surat,Ahmedabad,2389.0,CANCELLED,2024-07-23
22865,19850.0,Delhi,Jaipur,609.0,DELIVERED,2023-06-29
21451,10893.0,Bhopal,Udaipur,3922.0,SHIPPED,2024-02-10
16481,27648.0,Chandigarh,Udaipur,4089.0,DELIVERED,2023-07-03
3131,24162.0,Jaipur,Jaipur,3620.0,CANCELLED,2024-05-25
8016,4535.0,Delhi,Delhi,1388.0,PLACED,2023-08-05
6781,7369.0,Kolkata,Mumbai,1194.0,DELIVERED,2024-06-15
12124,,Bengaluru,Bhopal,2316.0,PLACED,2024-12-31
6619,-1.0,Lucknow,Bengaluru,322.0,PLACED,2024-05-08
2628,-1.0,Jaipur,Mumbai,1753.0,SHIPPED,2025-03-06
10560,3970.0,Lucknow,Bengaluru,2441.0,DELIVERED,2025-03-16
2240,21219.0,Bhopal,Udaipur,4239.0,DELIVERED,2025-05-04
545,12163.0,Pune,Jaipur,4907.0,PLACED,2023-01-12
9400,27662.0,Surat,Surat,1314.0,SHIPPED,2023-06-11
11220,13032.0,Delhi,,3454.0,DELIVERED,2025-05-23
13940,,Surat,Mumbai,3014.0,DELIVERED,2024-01-09
2390,17221.0,Lucknow,Bengaluru,385.0,CANCELLED,2025-03-26
4262,1985.0,Pune,,2866.0,DELIVERED,2023-05-07
26091,,Bhopal,Hyderabad,3978.0,CANCELLED,2024-04-12
15904,,Kolkata,Unknown,4388.0,DELIVERED,2023-09-28
22704,28907.0,Pune,Hyderabad,4325.0,SHIPPED,2024-03-19
10584,7439.0,Ahmedabad,Jaipur,582.0,SHIPPED,2025-06-14
13580,14707.0,Surat,Bhopal,208.0,SHIPPED,2025-03-29
20416,123.0,Bhopal,Mumbai,1186.0,DELIVERED,2024-07-10
1055,20735.0,Lucknow,Unknown,3054.0,PLACED,2023-09-27
23856,5471.0,Mumbai,Udaipur,3298.0,DELIVERED,2025-05-22
5592,24334.0,Pune,???,4815.0,DELIVERED,2023-08-29
26420,6341.0,Surat,Hyderabad,1084.0,DELIVERED,2023-02-27
19820,29686.0,Hyderabad,Hyderabad,3811.0,DELIVERED,2024-02-26
15519,25908.0,Surat,Ahmedabad,1812.0,SHIPPED,2024-05-29
19286,6543.0,Bengaluru,Lucknow,3238.0,CANCELLED,2023-06-04
4269,13284.0,Surat,Jaipur,4031.0,CANCELLED,2024-08-18
23627,5984.0,Delhi,Chandigarh,871.0,DELIVERED,2024-03-18
21246,756.0,Surat,Delhi,,PLACED,2023-06-06
29299,15152.0,Jaipur,Chandigarh,,,2023-01-16
23339,10007.0,Bengaluru,Lucknow,4724.0,SHIPPED,2024-04-27
25816,27121.0,Kolkata,Chandigarh,1870.0,DELIVERED,2024-03-07
10940,22509.0,Pune,Udaipur,2811.0,DELIVERED,2023-07-16
4536,23347.0,Surat,Kolkata,3159.0,DELIVERED,2025-05-03
10547,21804.0,Bengaluru,,1380.0,DELIVERED,2024-09-24
28485,16364.0,Ahmedabad,Kolkata,3550.0,PLACED,2023-06-12
12675,16271.0,Chandigarh,Udaipur,1247.0,DELIVERED,2025-05-28
2398,28475.0,Udaipur,Bhopal,992.0,,2023-05-01
4185,13413.0,Lucknow,Kolkata,232.0,PLACED,2023-04-10
2577,13743.0,Surat,Jaipur,2059.0,PLACED,2023-09-07
2374,19852.0,Mumbai,Jaipur,3438.0,CANCELLED,2024-05-04
25656,13117.0,Mumbai,Bengaluru,4434.0,DELIVERED,2024-09-07
25288,13119.0,Pune,Lucknow,-100.0,PLACED,2025-06-27
23662,,Hyderabad,Bhopal,3046.0,PLACED,2023-11-04
28988,23243.0,Kolkata,Udaipur,4302.0,PLACED,2025-04-13
25735,21841.0,Chandigarh,Hyderabad,2993.0,DELIVERED,2025-06-12
28967,23710.0,Mumbai,Mumbai,1262.0,DELIVERED,2025-06-06
14105,23246.0,Surat,Delhi,3000.0,DELIVERED,2025-01-23
11237,1020.0,,Pune,2124.0,DELIVERED,2023-02-17
2516,4750.0,Lucknow,Chandigarh,239.0,SHIPPED,2023-07-10
4263,23004.0,Surat,Lucknow,104.0,SHIPPED,2023-06-12
23504,,Bhopal,Chandigarh,4191.0,SHIPPED,2024-04-08
21873,78.0,Bengaluru,Udaipur,461.0,PLACED,2024-07-19
16800,10833.0,Bhopal,Bengaluru,2303.0,CANCELLED,2023-11-29
15151,24910.0,Udaipur,Bengaluru,337.0,DELIVERED,2023-11-29
5779,22565.0,Udaipur,Lucknow,1844.0,PLACED,2024-06-09
20719,27493.0,Delhi,Kolkata,3887.0,DELIVERED,2024-09-22
3696,4819.0,Lucknow,Ahmedabad,3971.0,DELIVERED,2025-06-04
17095,26544.0,Lucknow,Udaipur,1199.0,SHIPPED,2023-06-23
25231,28053.0,Ahmedabad,Udaipur,2354.0,DELIVERED,2025-03-19
19993,2574.0,Lucknow,Mumbai,885.0,DELIVERED,2024-10-05
11721,9543.0,,Hyderabad,113.0,PLACED,2023-02-13
4504,8537.0,Pune,Kolkata,3078.0,DELIVERED,2024-12-20
5874,6950.0,Pune,Mumbai,3363.0,DELIVERED,2025-03-18
27702,320.0,Udaipur,Bhopal,3752.0,SHIPPED,2023-10-14
20137,10843.0,Kolkata,Hyderabad,2928.0,CANCELLED,2025-05-22
27761,-1.0,,Bengaluru,4247.0,PLACED,2023-10-12
1496,20247.0,???,Mumbai,161.0,PLACED,2025-04-08
25497,28437.0,Udaipur,Udaipur,2047.0,SHIPPED,2024-07-07
13961,22021.0,Jaipur,Surat,4608.0,DELIVERED,2024-09-02
4092,10440.0,Delhi,Bhopal,,,2023-06-20
24980,18578.0,Hyderabad,Ahmedabad,2642.0,SHIPPED,2024-06-10
2889,6009.0,Chandigarh,Hyderabad,1203.0,PLACED,2024-03-06
21809,4156.0,Hyderabad,Surat,999999.0,SHIPPED,2024-03-29
4929,26267.0,,Bhopal,4284.0,CANCELLED,2023-08-09
17908,17891.0,Surat,Mumbai,2290.0,DELIVERED,2024-08-02
17183,,Hyderabad,Mumbai,243.0,CANCELLED,2023-06-23
5207,,Bengaluru,Surat,673.0,DELIVERED,2025-03-12
28015,20353.0,Pune,Chandigarh,4783.0,SHIPPED,2023-04-10
17791,9302.0,Hyderabad,Ahmedabad,3840.0,CANCELLED,2023-05-29
3320,,Hyderabad,Mumbai,1982.0,SHIPPED,2023-08-22
3575,20650.0,Hyderabad,Kolkata,4946.0,DELIVERED,2025-02-15
917,21065.0,Jaipur,Jaipur,236.0,DELIVERED,2023-01-07
16912,6721.0,,Pune,4364.0,DELIVERED,2025-05-08
23700,12466.0,Mumbai,Delhi,3808.0,SHIPPED,2024-04-01
26511,14117.0,Bhopal,Udaipur,2876.0,DELIVERED,2024-03-29
11137,8433.0,Kolkata,Pune,1154.0,DELIVERED,2023-09-07
9698,19620.0,Jaipur,Pune,3432.0,DELIVERED,2023-02-25
29355,28432.0,Mumbai,Surat,3990.0,PLACED,2024-10-21
6265,8769.0,Delhi,Surat,4051.0,SHIPPED,2023-09-01
19397,10082.0,Hyderabad,Bhopal,736.0,PLACED,2024-04-01
26670,16793.0,Chandigarh,,503.0,DELIVERED,2024-04-16
12420,4112.0,Kolkata,Ahmedabad,779.0,DELIVERED,2025-01-18
4020,1811.0,Surat,Hyderabad,4994.0,SHIPPED,2025-06-13
15457,6309.0,Lucknow,Bhopal,3683.0,DELIVERED,2025-04-29
17159,849.0,Hyderabad,Chandigarh,2494.0,PLACED,2023-03-06
21094,99999.0,Bhopal,Ahmedabad,4605.0,DELIVERED,2025-05-21
18016,9402.0,Chandigarh,Bengaluru,4220.0,DELIVERED,2025-05-16
21391,6260.0,Pune,Jaipur,899.0,SHIPPED,2023-01-14
6430,7636.0,Bhopal,Ahmedabad,3872.0,PLACED,2024-10-14
19510,20872.0,Lucknow,Mumbai,4893.0,SHIPPED,2024-08-27
23181,10805.0,Surat,Jaipur,1925.0,DELIVERED,2024-06-25
2751,17782.0,Udaipur,Kolkata,4570.0,DELIVERED,2024-09-11
24733,18849.0,Delhi,Jaipur,1198.0,DELIVERED,2025-03-15
26458,18251.0,Udaipur,Pune,3293.0,DELIVERED,2025-05-02
25088,6933.0,Bhopal,Hyderabad,1842.0,DELIVERED,2025-06-07
16451,5613.0,Jaipur,Kolkata,2822.0,DELIVERED,2023-02-28
23078,99999.0,Hyderabad,Kolkata,1807.0,CANCELLED,2025-05-30
19426,1725.0,Chandigarh,Bhopal,1782.0,DELIVERED,2024-04-11
21368,27850.0,Chandigarh,Udaipur,369.0,,2023-04-13
599,23540.0,Chandigarh,Udaipur,2687.0,PLACED,2025-01-07
4002,21432.0,Chandigarh,Mumbai,2963.0,DELIVERED,2023-09-03
10098,11117.0,Delhi,Ahmedabad,941.0,DELIVERED,2024-11-21
29809,22743.0,Hyderabad,Chandigarh,3268.0,SHIPPED,2024-08-28
22715,690.0,Delhi,Hyderabad,852.0,PLACED,2023-07-02
22185,28696.0,Ahmedabad,Delhi,3090.0,SHIPPED,2024-11-07
5673,28219.0,Ahmedabad,Bhopal,1040.0,DELIVERED,2024-03-05
6218,20511.0,Delhi,Chandigarh,4743.0,DELIVERED,2025-04-29
27242,20374.0,Bhopal,Udaipur,975.0,CANCELLED,2025-05-23
17249,25778.0,Bengaluru,,4361.0,CANCELLED,2024-02-20
20085,7663.0,Bhopal,Hyderabad,127.0,DELIVERED,2025-06-13
15472,4689.0,Surat,Lucknow,,DELIVERED,2023-09-20
5081,14424.0,Pune,Udaipur,118.0,DELIVERED,2024-01-27
15391,9942.0,Jaipur,Kolkata,208.0,CANCELLED,2023-01-05
22292,27888.0,Bhopal,Surat,4245.0,CANCELLED,2023-08-06
22281,16349.0,Pune,Delhi,3825.0,SHIPPED,2024-08-27
22342,13588.0,Pune,Kolkata,2585.0,DELIVERED,2025-04-08
11037,1487.0,Mumbai,Kolkata,3836.0,SHIPPED,2025-06-10
11937,10276.0,Ahmedabad,Bhopal,1305.0,SHIPPED,2023-03-24
1447,15726.0,Mumbai,Jaipur,442.0,CANCELLED,2024-10-06
20551,17863.0,Hyderabad,Kolkata,631.0,DELIVERED,2025-06-02
22341,1414.0,Hyderabad,Jaipur,2748.0,PLACED,2023-07-02
9612,7666.0,Chandigarh,Jaipur,1604.0,SHIPPED,2023-11-18
15857,11399.0,Surat,Mumbai,616.0,DELIVERED,2023-04-01
12129,17905.0,Hyderabad,Bengaluru,2503.0,DELIVERED,2024-03-18
23314,,Mumbai,Chandigarh,1339.0,DELIVERED,2025-02-28
14380,23085.0,Surat,Lucknow,2515.0,SHIPPED,2024-04-29
7310,3718.0,Ahmedabad,Surat,2584.0,CANCELLED,2024-12-31
7035,13119.0,Hyderabad,Chandigarh,796.0,,2024-05-30
27975,3675.0,Lucknow,???,760.0,SHIPPED,2024-11-19
2838,25703.0,Ahmedabad,Jaipur,779.0,DELIVERED,2024-12-07
21677,10377.0,Kolkata,Mumbai,1900.0,SHIPPED,2023-12-03
3219,4797.0,Hyderabad,Surat,111.0,SHIPPED,2023-12-21
11325,14309.0,Kolkata,Kolkata,2856.0,SHIPPED,2025-04-09
18167,25558.0,Unknown,Bhopal,3076.0,DELIVERED,2024-02-06
23598,9011.0,Delhi,Jaipur,2700.0,CANCELLED,2023-09-07
18973,5185.0,Bhopal,Kolkata,4025.0,DELIVERED,2023-10-04
23823,12976.0,Udaipur,Mumbai,,SHIPPED,2024-02-14
24484,15920.0,Bhopal,Delhi,4342.0,SHIPPED,2023-05-11
4696,99999.0,Bengaluru,Udaipur,728.0,DELIVERED,2024-11-04
5242,8943.0,Bhopal,Mumbai,2729.0,DELIVERED,2024-05-26
11546,99999.0,Lucknow,Hyderabad,1954.0,DELIVERED,2023-01-05
27565,2968.0,Surat,Ahmedabad,2129.0,SHIPPED,2023-04-16
9951,25305.0,,Kolkata,1501.0,DELIVERED,2023-04-03
7339,11356.0,Jaipur,Ahmedabad,4311.0,SHIPPED,2023-12-22
21702,7693.0,Bhopal,Mumbai,596.0,DELIVERED,2024-11-21
26729,17937.0,Kolkata,Jaipur,1643.0,CANCELLED,2023-07-09
6807,21805.0,Ahmedabad,Bhopal,2914.0,PLACED,2025-05-31
17411,21209.0,Chandigarh,Udaipur,4106.0,PLACED,2024-11-12
27968,25797.0,Delhi,Delhi,2831.0,DELIVERED,2024-03-06
4483,11224.0,Bengaluru,Hyderabad,4758.0,PLACED,2024-07-05
10416,21922.0,Chandigarh,Delhi,4032.0,,2025-05-15
18849,29851.0,Pune,Jaipur,3958.0,PLACED,2024-04-18
23238,20457.0,Udaipur,Surat,,PLACED,2024-07-14
25621,27940.0,Lucknow,Bengaluru,141.0,,2025-06-27
27862,7391.0,Kolkata,Ahmedabad,2899.0,DELIVERED,2025-06-24
4484,15870.0,Delhi,Udaipur,1679.0,PLACED,2023-09-02
23726,4541.0,Lucknow,Kolkata,4929.0,PLACED,2024-07-20
15226,24805.0,Lucknow,Bengaluru,3864.0,SHIPPED,2024-11-29
9181,1021.0,Mumbai,Surat,3601.0,PLACED,2023-03-04
26247,4354.0,Jaipur,Jaipur,2438.0,SHIPPED,2023-10-21
21498,16380.0,Ahmedabad,Chandigarh,,DELIVERED,2024-07-10
10525,7411.0,Lucknow,Delhi,4274.0,PLACED,2023-07-24
27822,8211.0,Lucknow,Lucknow,2824.0,SHIPPED,2023-10-20
7235,25815.0,Delhi,Lucknow,2473.0,DELIVERED,2024-05-10
19702,2459.0,Bhopal,Lucknow,4957.0,SHIPPED,2024-03-05
4609,16874.0,Lucknow,Udaipur,3641.0,DELIVERED,2023-03-16
18618,17000.0,Mumbai,Delhi,1766.0,SHIPPED,2024-12-15
16885,16661.0,Jaipur,Mumbai,1227.0,,2023-12-01
27525,7083.0,Kolkata,Bhopal,4183.0,PLACED,2025-05-09
28582,29265.0,Surat,Kolkata,-50.0,PLACED,2023-12-12
26602,2705.0,Kolkata,,2875.0,CANCELLED,2024-05-23
17431,83.0,Bengaluru,Surat,4191.0,CANCELLED,2025-05-17
9194,691.0,Bhopal,Surat,4158.0,SHIPPED,2024-07-07
25624,6407.0,Udaipur,Pune,4832.0,SHIPPED,2023-01-24
27888,355.0,Chandigarh,Udaipur,331.0,DELIVERED,2024-12-16
15121,4223.0,Lucknow,Bengaluru,2375.0,DELIVERED,2025-03-10
12879,2648.0,Lucknow,Ahmedabad,3089.0,DELIVERED,2024-08-10
21155,9662.0,Jaipur,Kolkata,4998.0,CANCELLED,2023-04-23
27625,6240.0,Delhi,Mumbai,380.0,DELIVERED,2025-03-17
1075,20725.0,Pune,Pune,2790.0,DELIVERED,2023-09-15
23014,2103.0,Mumbai,Udaipur,1436.0,CANCELLED,2025-05-10
13818,3695.0,Chandigarh,Surat,3989.0,DELIVERED,2023-12-16
19524,17235.0,Mumbai,,850.0,DELIVERED,2024-05-27
22222,,Kolkata,Pune,4401.0,DELIVERED,2024-11-20
21544,5544.0,Surat,Surat,,PLACED,2023-02-17
778,23892.0,Surat,Jaipur,2893.0,PLACED,2025-02-21
19705,2715.0,Ahmedabad,Bengaluru,4346.0,DELIVERED,2024-07-21
29013,28495.0,Bhopal,Mumbai,2253.0,CANCELLED,2024-10-24
23639,11195.0,Bhopal,Surat,4330.0,DELIVERED,2025-02-05
9387,9573.0,Pune,Pune,4091.0,SHIPPED,2024-12-27
9554,2597.0,Delhi,Chandigarh,325.0,DELIVERED,2023-10-08
22294,4606.0,Udaipur,Udaipur,3752.0,DELIVERED,2023-06-28
23468,348.0,Chandigarh,Udaipur,2419.0,PLACED,2025-01-07
22438,22160.0,???,Ahmedabad,3845.0,DELIVERED,2025-02-04
29167,16173.0,Kolkata,Kolkata,3670.0,CANCELLED,2025-06-08
12599,18147.0,Lucknow,Bengaluru,1762.0,SHIPPED,2025-06-18
6084,18704.0,Hyderabad,Bhopal,3252.0,DELIVERED,2023-09-14
19367,2205.0,Ahmedabad,Pune,4566.0,DELIVERED,2023-05-06
24450,10609.0,Udaipur,Jaipur,4203.0,DELIVERED,2024-02-04
11447,15612.0,Bengaluru,Surat,2099.0,DELIVERED,2025-03-17
20569,3659.0,Jaipur,Hyderabad,4954.0,PLACED,2025-05-03
13114,99999.0,Surat,Bhopal,4691.0,SHIPPED,2024-02-22
5891,28947.0,Bhopal,Surat,4836.0,SHIPPED,2023-07-15
9380,13579.0,???,Jaipur,1799.0,SHIPPED,2024-11-20
27866,21492.0,Udaipur,Ahmedabad,1819.0,DELIVERED,2024-12-28
9188,4231.0,Bhopal,Lucknow,2432.0,DELIVERED,2023-01-29
10475,24916.0,Mumbai,,3312.0,CANCELLED,2023-05-15
9157,18372.0,Hyderabad,Jaipur,4403.0,PLACED,2023-01-16
6006,19765.0,Jaipur,Surat,3491.0,CANCELLED,2023-06-30
566,18915.0,Unknown,Lucknow,2745.0,DELIVERED,2023-10-05
5900,27577.0,,Bengaluru,2474.0,SHIPPED,2023-01-23
8893,12400.0,Kolkata,Chandigarh,3609.0,PLACED,2024-12-22
13874,11470.0,Pune,Lucknow,1338.0,PLACED,2023-04-25
841,15373.0,Mumbai,Hyderabad,3436.0,CANCELLED,2023-09-26
3889,23504.0,Ahmedabad,Lucknow,4248.0,DELIVERED,2024-09-12
9835,26572.0,Bhopal,Mumbai,1278.0,DELIVERED,2024-10-08
28402,28905.0,Ahmedabad,,3904.0,DELIVERED,2025-03-08
7642,17475.0,Ahmedabad,Udaipur,923.0,SHIPPED,2023-09-19
23924,29080.0,Pune,Lucknow,2188.0,PLACED,2023-01-20
2667,2511.0,Chandigarh,Chandigarh,2088.0,SHIPPED,2025-06-08
20150,21444.0,Pune,,2337.0,SHIPPED,2023-06-14
28749,21501.0,Chandigarh,Chandigarh,3976.0,DELIVERED,2024-04-30
12335,14924.0,Kolkata,Udaipur,4887.0,PLACED,2023-04-01
9342,10707.0,,Udaipur,2210.0,SHIPPED,2023-10-30
28221,25736.0,Udaipur,Pune,1980.0,SHIPPED,2024-02-07
4093,4299.0,Hyderabad,Bhopal,2179.0,CANCELLED,2025-06-20
16159,6071.0,Udaipur,Delhi,2650.0,SHIPPED,2024-09-22
12672,20537.0,Bhopal,Bhopal,4043.0,DELIVERED,2025-02-10
766,29608.0,Bengaluru,Bhopal,979.0,CANCELLED,2025-02-27
28185,19695.0,Delhi,,999999.0,,2023-01-03
11344,4445.0,Jaipur,Delhi,4033.0,PLACED,2024-02-16
21081,99999.0,Chandigarh,Udaipur,1594.0,DELIVERED,2023-04-23
23036,18567.0,Bhopal,Kolkata,1846.0,DELIVERED,2024-06-13
29558,5335.0,Ahmedabad,Chandigarh,4821.0,PLACED,2023-07-29
28297,16717.0,Bengaluru,,3488.0,SHIPPED,2024-11-28
4866,13222.0,Kolkata,Jaipur,2147.0,PLACED,2023-07-23
29048,18639.0,,Pune,3365.0,SHIPPED,2023-08-30
2621,4523.0,Delhi,Chandigarh,4928.0,DELIVERED,2023-01-08
23202,25233.0,Jaipur,Ahmedabad,4470.0,CANCELLED,2025-01-01
6710,16941.0,Delhi,Surat,2617.0,SHIPPED,2023-01-24
3027,29690.0,Bengaluru,Bhopal,1813.0,SHIPPED,2024-04-09
17289,16013.0,Mumbai,Bengaluru,4869.0,CANCELLED,2025-06-15
4103,12088.0,Jaipur,Delhi,4832.0,DELIVERED,2023-01-30
17683,5548.0,Bhopal,Lucknow,1625.0,PLACED,2023-06-09
23353,9567.0,Pune,Surat,3155.0,PLACED,2023-10-06
15832,-1.0,Jaipur,Delhi,3436.0,CANCELLED,2024-04-20
2023,296.0,Jaipur,Mumbai,627.0,PLACED,2024-02-01
26375,767.0,Bhopal,Delhi,650.0,SHIPPED,2024-06-02
18233,99999.0,Chandigarh,Kolkata,1201.0,SHIPPED,2024-02-19
9386,26225.0,???,Bhopal,4424.0,SHIPPED,2024-05-26
2686,26205.0,Pune,Hyderabad,507.0,DELIVERED,2023-08-01
27199,24395.0,Pune,Surat,3756.0,DELIVERED,2023-08-24
72,11858.0,Jaipur,Lucknow,267.0,SHIPPED,2023-02-22
1026,28616.0,Surat,Chandigarh,2322.0,SHIPPED,2023-11-06
14715,7164.0,Lucknow,Delhi,2671.0,DELIVERED,2025-05-30
12752,4557.0,Bengaluru,Udaipur,3974.0,SHIPPED,2025-02-11
13909,8174.0,Mumbai,Pune,1220.0,SHIPPED,2025-04-13
1190,2642.0,Ahmedabad,Surat,1835.0,SHIPPED,2023-05-04
24837,18698.0,Bhopal,Surat,4284.0,DELIVERED,2023-12-11
11691,8395.0,Kolkata,Bengaluru,472.0,DELIVERED,2024-10-29
3500,14575.0,Bhopal,Pune,2860.0,DELIVERED,2025-02-16
27908,11757.0,Jaipur,,1841.0,DELIVERED,2024-09-27
17052,11539.0,Ahmedabad,,2005.0,,2023-06-06
12792,19966.0,Bengaluru,Jaipur,708.0,DELIVERED,2025-04-30
18807,27683.0,Bengaluru,Jaipur,2198.0,CANCELLED,2024-12-05
2710,6097.0,Surat,Jaipur,274.0,DELIVERED,2023-10-15
19117,8984.0,Delhi,Delhi,3337.0,DELIVERED,2023-05-30
16465,9262.0,Chandigarh,Chandigarh,4669.0,DELIVERED,2024-02-22
4243,27867.0,Mumbai,Lucknow,1055.0,DELIVERED,2023-05-23
1360,16876.0,Chandigarh,Ahmedabad,148.0,CANCELLED,2025-04-17
12932,23727.0,Udaipur,,4775.0,SHIPPED,2025-02-07
9841,3006.0,Lucknow,Jaipur,4864.0,PLACED,2025-03-13
14107,10468.0,Lucknow,Surat,4209.0,SHIPPED,2024-01-19
28793,19437.0,Delhi,Hyderabad,268.0,DELIVERED,2024-06-29
17264,20401.0,Bengaluru,Kolkata,4225.0,DELIVERED,2025-05-27
1579,3951.0,Lucknow,Bhopal,736.0,DELIVERED,2024-12-31
21536,11499.0,Kolkata,Ahmedabad,2370.0,PLACED,2024-05-05
1510,26973.0,Bhopal,Ahmedabad,4986.0,CANCELLED,2024-08-18
2684,23624.0,,Pune,3893.0,SHIPPED,2024-07-31
20789,5127.0,Kolkata,Bhopal,3897.0,DELIVERED,2024-11-15
12781,12762.0,Udaipur,Surat,1685.0,PLACED,2023-08-12
4113,12240.0,Delhi,Bhopal,1054.0,PLACED,2025-01-11
23223,,Udaipur,Bhopal,3729.0,PLACED,2025-04-05
13943,8981.0,Surat,Ahmedabad,1527.0,DELIVERED,2023-06-13
1846,28939.0,Pune,Delhi,1877.0,DELIVERED,2023-10-22
12244,6504.0,Udaipur,Chandigarh,1556.0,DELIVERED,2023-04-29
12400,29669.0,Udaipur,Udaipur,1777.0,DELIVERED,2023-12-14
7839,6940.0,Mumbai,Surat,526.0,,2023-03-08
6964,19048.0,Lucknow,Pune,2756.0,,2024-02-07
13770,5269.0,Bhopal,Kolkata,2625.0,DELIVERED,2024-02-14
15701,5787.0,Surat,Delhi,3259.0,DELIVERED,2024-10-26
12003,10721.0,Surat,Udaipur,3475.0,DELIVERED,2023-01-27
4333,22324.0,,Udaipur,3864.0,SHIPPED,2024-11-17
14643,1747.0,Pune,Lucknow,1588.0,PLACED,2024-04-15
11679,24425.0,Udaipur,Hyderabad,2136.0,DELIVERED,2025-01-22
20586,3790.0,Surat,Surat,3941.0,CANCELLED,2024-07-27
3615,7760.0,Udaipur,Ahmedabad,3015.0,DELIVERED,2023-04-07
2109,25056.0,Surat,Ahmedabad,1934.0,DELIVERED,2024-01-14
14410,4316.0,Ahmedabad,Delhi,3342.0,DELIVERED,2024-05-03
21318,17624.0,Mumbai,Kolkata,4119.0,CANCELLED,2024-05-31
10779,4324.0,Udaipur,Chandigarh,867.0,DELIVERED,2023-10-20
7774,3364.0,Jaipur,Chandigarh,924.0,DELIVERED,2023-11-20
20387,9794.0,Chandigarh,Jaipur,4424.0,DELIVERED,2024-02-03
25458,4360.0,Bhopal,Ahmedabad,1163.0,SHIPPED,2024-01-15
12889,4862.0,Bhopal,Bhopal,3737.0,DELIVERED,2023-11-04
5324,24185.0,Hyderabad,Hyderabad,3491.0,DELIVERED,2024-11-25
17097,12166.0,Chandigarh,Delhi,2918.0,,2025-03-06
11352,8058.0,Mumbai,Bhopal,4027.0,PLACED,2023-05-22
4184,11214.0,Bengaluru,???,3572.0,DELIVERED,2025-06-03
20503,29275.0,,Surat,1927.0,DELIVERED,2024-03-06
28677,5855.0,Ahmedabad,Chandigarh,999.0,SHIPPED,2025-03-14
29027,11960.0,Chandigarh,Lucknow,4115.0,SHIPPED,2024-03-28
23167,27081.0,Jaipur,Hyderabad,2466.0,CANCELLED,2024-06-01
637,12226.0,Udaipur,Ahmedabad,3340.0,DELIVERED,2024-04-22
8984,13288.0,Bengaluru,Udaipur,366.0,SHIPPED,2024-11-17
19604,12092.0,Lucknow,Pune,4559.0,DELIVERED,2023-09-22
22398,9707.0,Bhopal,Lucknow,246.0,PLACED,2024-04-18
4513,24608.0,Mumbai,Hyderabad,346.0,CANCELLED,2024-06-10
1194,24267.0,Udaipur,Lucknow,2866.0,CANCELLED,2024-01-24
46,5181.0,Lucknow,Ahmedabad,4691.0,SHIPPED,2024-07-31
27283,25794.0,Bhopal,Udaipur,4537.0,DELIVERED,2024-04-26
