payment_id,order_id,user_id,amount,payment_method,payment_status,payment_time
5770,4926,9195.0,2617.0,CARD,FAILED,2024-03-23 11:09:20
2437,19401,25484.0,,UPI,SUCCESS,2023-02-08 16:58:33
22365,622,12926.0,4109.0,CARD,FAILED,2024-07-28 02:53:47
22154,13723,-1.0,1303.0,CARD,SUCCESS,2024-11-05 22:42:40
15428,13270,2303.0,1198.0,UPI,SUCCESS,2025-03-15 18:23:42
20440,240,13144.0,4358.0,CARD,SUCCESS,2023-09-21 21:25:31
3747,880,26833.0,4545.0,CASH,PENDING,2025-04-23 11:31:52
9872,9559,19457.0,1785.0,UPI,SUCCESS,2023-05-01 20:35:43
10667,14557,21183.0,999999.0,???,SUCCESS,2023-10-06 08:01:38
7773,26613,9043.0,2420.0,CARD,SUCCESS,2023-12-16 13:50:17
1328,25027,2553.0,4336.0,UPI,SUCCESS,2025-01-23 09:15:24
11730,24645,,365.0,CASH,SUCCESS,2023-04-19 06:21:10
6614,351,13308.0,2176.0,UPI,SUCCESS,2023-07-05 12:00:54
7797,773,29175.0,838.0,UPI,SUCCESS,2023-01-30 18:19:26
5736,1366,29339.0,1418.0,UPI,SUCCESS,2024-05-24 03:43:17
22851,19172,25088.0,518.0,,FAILED,2024-10-04 13:11:17
3277,2651,25455.0,440.0,UPI,SUCCESS,2023-02-12 04:35:32
2747,15692,20133.0,3915.0,CARD,PENDING,2024-12-20 03:13:11
14059,19623,13857.0,2814.0,UPI,SUCCESS,2023-06-10 09:49:48
8295,27680,2002.0,3000.0,???,SUCCESS,2023-05-14 23:44:22
8084,18550,27675.0,4094.0,CARD,SUCCESS,2023-09-15 18:20:20
23895,10476,27836.0,3950.0,NETBANKING,SUCCESS,2023-01-27 03:03:46
9854,11563,833.0,2122.0,CASH,FAILED,2024-04-25 18:34:04
16884,21117,4778.0,2090.0,CARD,SUCCESS,2024-04-22 00:11:31
19208,20975,13403.0,1192.0,CARD,SUCCESS,2023-10-31 06:58:50
3675,13237,12330.0,3879.0,NETBANKING,PENDING,2024-05-20 09:07:42
29700,18999,24501.0,4943.0,CASH,PENDING,2024-03-06 19:12:29
8012,14842,-1.0,3528.0,UPI,FAILED,2023-02-23 03:29:30
19302,10806,8505.0,3694.0,UPI,SUCCESS,2023-10-27 15:45:49
3866,14191,5461.0,,CASH,SUCCESS,2023-03-19 14:10:22
21095,26120,11234.0,1963.0,CASH,SUCCESS,2024-07-19 04:09:18
11466,11346,6934.0,1646.0,UPI,SUCCESS,2023-02-09 14:50:44
9887,22106,6121.0,2945.0,CARD,SUCCESS,2025-02-04 08:40:20
27727,11468,6476.0,3182.0,CASH,SUCCESS,2023-04-13 21:15:29
5162,26531,99999.0,2457.0,CARD,SUCCESS,2025-03-18 07:08:30
22788,11172,13051.0,3002.0,CASH,SUCCESS,2025-03-14 09:31:36
22539,23895,4000.0,4277.0,CARD,SUCCESS,2024-12-11 01:00:23
5445,13610,15335.0,3098.0,UNKNOWN,SUCCESS,2023-04-06 14:41:42
12926,29870,7.0,4550.0,UPI,SUCCESS,2023-03-04 17:01:18
269,28808,22702.0,2289.0,CARD,SUCCESS,2023-07-08 10:01:29
519,8348,21341.0,807.0,CASH,SUCCESS,2025-02-21 09:58:02
7160,9284,8363.0,1468.0,UPI,SUCCESS,2023-04-21 23:34:39
16811,2549,18215.0,4000.0,CARD,SUCCESS,2024-02-02 02:44:49
20089,24740,5009.0,983.0,CARD,SUCCESS,2023-08-06 05:24:46
6361,23012,5562.0,1689.0,CARD,,2023-06-30 20:41:41
12323,12964,20081.0,3945.0,UPI,SUCCESS,2024-04-25 14:50:34
28769,29759,13241.0,1545.0,CARD,SUCCESS,2025-05-11 05:33:06
10200,27927,29940.0,3990.0,UPI,SUCCESS,2023-04-19 01:56:31
2359,18788,28757.0,2839.0,NETBANKING,SUCCESS,2023-04-20 08:20:58
6024,13950,6983.0,1109.0,,SUCCESS,2024-09-08 02:11:53
7343,9727,29994.0,980.0,???,SUCCESS,2024-05-24 02:08:47
14736,16943,7561.0,4585.0,CASH,SUCCESS,2025-05-01 13:15:29
25681,2249,,4043.0,UPI,SUCCESS,2023-11-08 16:18:17
22177,29087,11995.0,1765.0,CARD,SUCCESS,2024-01-01 20:38:25
938,28264,2365.0,2453.0,UPI,SUCCESS,2023-08-31 17:48:55
12685,27288,1778.0,4025.0,CASH,SUCCESS,2024-03-01 05:34:14
22490,23833,20955.0,,CASH,SUCCESS,2024-10-12 02:26:52
10462,2728,,2324.0,UPI,SUCCESS,2024-04-13 07:36:55
3460,10358,2471.0,3404.0,CARD,SUCCESS,2025-02-19 07:49:15
25722,25239,7284.0,1946.0,UPI,SUCCESS,2024-04-02 16:56:59
26540,3273,9863.0,2451.0,UPI,SUCCESS,2025-04-09 01:00:13
13493,17943,99999.0,309.0,UPI,SUCCESS,2023-06-03 18:26:08
19388,13443,16449.0,3953.0,CASH,SUCCESS,2024-11-15 20:42:15
4966,1942,21351.0,4655.0,CARD,PENDING,2025-01-13 12:21:38
28388,63,12209.0,2049.0,CASH,,2025-03-11 13:06:51
17202,26574,5551.0,124.0,NETBANKING,SUCCESS,2024-10-03 18:41:38
2775,18356,11632.0,,UPI,PENDING,2025-04-23 09:57:03
268,16871,26953.0,3374.0,CASH,SUCCESS,2023-06-18 06:35:02
28989,8425,27282.0,2854.0,CASH,SUCCESS,2024-01-16 02:01:22
3120,18867,18761.0,4499.0,CASH,SUCCESS,2025-03-01 13:17:34
8421,1342,27712.0,1961.0,UPI,SUCCESS,2024-11-22 03:23:08
17442,16095,4017.0,1853.0,CARD,SUCCESS,2025-02-06 23:22:44
1211,28047,5797.0,2464.0,NETBANKING,PENDING,2025-06-05 21:51:20
28103,1,24457.0,3212.0,UNKNOWN,SUCCESS,2025-04-11 16:43:56
13074,12888,8545.0,,CARD,SUCCESS,2023-02-13 06:24:09
1086,4088,17912.0,4074.0,UPI,SUCCESS,2023-03-03 23:29:37
8496,15896,21774.0,4362.0,UPI,PENDING,2023-03-04 07:27:54
741,21531,23625.0,1455.0,CARD,SUCCESS,2024-09-01 13:01:19
9596,14513,,,CARD,PENDING,2025-04-15 02:15:51
6219,28337,1520.0,3575.0,UPI,SUCCESS,2024-12-19 22:39:19
8853,21038,,1980.0,CARD,SUCCESS,2023-04-24 23:09:31
3037,19142,21205.0,3065.0,,SUCCESS,2024-08-05 22:27:00
16097,26983,12117.0,3747.0,CASH,,2023-08-15 07:08:22
13608,19697,15512.0,3583.0,UPI,SUCCESS,2023-08-11 08:49:49
14021,17160,11960.0,2638.0,UPI,FAILED,2023-08-05 08:42:16
22244,624,8114.0,2048.0,CARD,PENDING,2024-04-14 21:47:37
25812,3213,25285.0,3336.0,UPI,SUCCESS,2024-07-19 10:20:23
11572,6717,7779.0,3957.0,CASH,FAILED,2024-06-10 08:07:57
27738,15107,11588.0,3484.0,UPI,SUCCESS,2024-11-16 10:14:46
20731,18497,18833.0,112.0,CARD,FAILED,2025-04-24 12:34:31
1770,23584,17690.0,1432.0,CASH,SUCCESS,2024-11-02 02:34:02
24644,6761,9998.0,748.0,NETBANKING,PENDING,2025-05-04 00:49:09
3709,1870,8618.0,1941.0,CASH,SUCCESS,2024-01-16 07:04:08
17212,29246,20700.0,3102.0,UPI,PENDING,2023-08-10 02:53:52
28587,2476,21548.0,4144.0,CARD,SUCCESS,2025-04-17 05:25:17
6680,3944,28808.0,703.0,UPI,SUCCESS,2023-03-29 11:27:36
7627,20950,12494.0,3338.0,UPI,PENDING,2024-09-23 20:31:29
21922,15193,15795.0,2010.0,CARD,FAILED,2023-04-19 20:08:51
15421,15588,26435.0,3233.0,UPI,SUCCESS,2024-08-02 08:23:09
1500,1991,27217.0,3785.0,CARD,PENDING,2023-07-04 11:31:28
3563,23162,2677.0,4964.0,CASH,PENDING,2025-01-03 01:20:27
6660,19753,2659.0,2595.0,,SUCCESS,2024-03-19 12:22:33
131,21006,12839.0,3465.0,CARD,SUCCESS,2025-02-26 23:36:47
17855,25009,17826.0,1178.0,CASH,SUCCESS,2023-06-01 13:23:19
11452,27928,18043.0,695.0,,SUCCESS,2025-05-07 14:15:31
3221,1817,25828.0,697.0,CASH,FAILED,2025-02-13 17:02:52
4881,5609,,4248.0,UPI,SUCCESS,2024-10-09 03:23:43
11913,8591,,-50.0,CARD,SUCCESS,2025-03-03 15:55:25
4919,24891,22735.0,4910.0,CARD,FAILED,2023-08-29 18:17:56
1177,3517,7956.0,4342.0,CASH,PENDING,2024-07-26 11:21:00
5583,25522,22734.0,4168.0,UPI,SUCCESS,2023-08-19 11:37:37
25901,6422,22357.0,4007.0,CARD,FAILED,2023-12-04 03:48:37
12117,11975,28022.0,266.0,NETBANKING,SUCCESS,2025-03-03 22:57:33
1826,26906,13634.0,2819.0,UPI,SUCCESS,2023-09-03 07:31:26
11370,6584,8826.0,793.0,NETBANKING,FAILED,2023-11-21 10:15:44
18994,10887,1794.0,4673.0,UPI,SUCCESS,2023-08-12 08:23:30
20442,18877,25065.0,2626.0,UPI,SUCCESS,2024-07-30 14:56:37
16314,1360,15987.0,572.0,UPI,SUCCESS,2025-06-10 12:34:47
14748,15871,27991.0,4436.0,CARD,PENDING,2024-04-09 04:32:09
161,15218,25202.0,4451.0,CARD,PENDING,2024-09-09 02:48:16
13877,22693,932.0,1795.0,UPI,SUCCESS,2023-09-26 18:49:55
21056,4820,15187.0,2984.0,CASH,PENDING,2024-04-27 13:48:20
12795,6533,21238.0,1599.0,CASH,SUCCESS,2023-05-14 23:03:26
29240,21757,16930.0,2979.0,NETBANKING,SUCCESS,2024-04-13 13:01:32
5767,26818,24750.0,1342.0,UPI,SUCCESS,2024-05-21 21:34:42
26227,10845,29544.0,3689.0,UPI,SUCCESS,2023-07-08 06:39:54
18110,19252,17213.0,1343.0,UPI,SUCCESS,2025-06-08 00:16:08
1708,15474,16834.0,4809.0,UPI,PENDING,2023-06-25 09:34:48
2217,15223,29622.0,4650.0,UPI,SUCCESS,2023-08-23 13:54:33
6330,24352,5734.0,919.0,CASH,SUCCESS,2024-10-26 13:50:54
2996,13867,25057.0,4219.0,UPI,SUCCESS,2025-03-02 02:51:53
8835,1802,18200.0,2449.0,CASH,SUCCESS,2025-03-04 23:41:40
23252,20932,15148.0,317.0,UPI,SUCCESS,2025-05-04 07:47:52
399,607,20958.0,2099.0,UPI,FAILED,2025-05-17 15:35:56
26248,2136,14583.0,1801.0,CARD,FAILED,2024-11-21 23:12:33
29920,4321,16138.0,1022.0,CARD,,2023-12-01 08:07:03
18672,15944,28857.0,835.0,CASH,SUCCESS,2023-02-01 17:24:21
10988,12923,410.0,3348.0,CASH,PENDING,2025-01-02 04:59:18
17006,8781,13149.0,523.0,CARD,FAILED,2023-07-26 15:26:10
22846,9859,22385.0,1851.0,CARD,FAILED,2023-08-11 06:40:39
26823,21631,7277.0,3417.0,UPI,SUCCESS,2025-03-11 05:47:57
6714,14095,15876.0,4179.0,NETBANKING,SUCCESS,2024-09-06 22:08:09
3941,5461,26847.0,3641.0,UPI,SUCCESS,2024-04-01 03:49:31
24817,7860,4404.0,2568.0,CARD,FAILED,2025-03-27 03:52:08
21145,15589,25531.0,3125.0,CARD,SUCCESS,2023-03-21 03:45:09
12944,16788,4566.0,3056.0,UPI,SUCCESS,2024-11-04 11:12:58
16805,11701,12822.0,3406.0,CARD,FAILED,2023-06-24 21:34:10
15981,17684,4687.0,4860.0,CARD,SUCCESS,2023-10-08 20:44:15
20402,8216,23569.0,4106.0,NETBANKING,SUCCESS,2025-02-16 20:25:48
20466,5797,23679.0,1113.0,CARD,SUCCESS,2024-12-18 20:06:47
20001,9345,27631.0,4329.0,CARD,SUCCESS,2023-02-25 18:30:49
13572,25750,,681.0,CARD,FAILED,2024-04-21 01:59:09
21211,22597,28236.0,763.0,UPI,SUCCESS,2023-04-03 00:57:31
19988,15344,8612.0,3290.0,UPI,SUCCESS,2023-05-20 07:03:34
5944,13865,23978.0,4357.0,UPI,FAILED,2025-03-24 10:31:57
15240,4436,25521.0,2590.0,UPI,SUCCESS,2024-10-15 02:14:09
19884,25091,15919.0,424.0,UPI,PENDING,2023-12-05 15:54:33
16920,21952,27389.0,4051.0,CARD,SUCCESS,2024-06-18 13:32:06
9086,14411,17937.0,,UPI,PENDING,2025-03-03 19:58:51
450,5364,13636.0,4474.0,,PENDING,2025-02-19 02:29:28
17589,3657,7043.0,1164.0,CARD,PENDING,2024-12-21 12:58:47
19706,9363,15910.0,3033.0,UPI,SUCCESS,2023-08-29 03:25:47
18374,15060,99999.0,1033.0,CASH,SUCCESS,2023-01-20 16:34:50
23850,21334,5355.0,2089.0,NETBANKING,PENDING,2023-10-01 13:13:09
20639,2001,11218.0,4877.0,CARD,SUCCESS,2024-08-06 02:32:21
21942,258,5502.0,3745.0,UPI,SUCCESS,2023-08-21 03:49:10
20211,15957,27215.0,4445.0,UPI,SUCCESS,2024-03-01 06:49:56
16363,29736,13912.0,2289.0,UPI,SUCCESS,2024-08-14 01:46:49
8728,29093,8170.0,4161.0,CASH,PENDING,2024-03-01 15:55:14
20039,15217,20515.0,2269.0,UPI,SUCCESS,2023-04-07 03:49:17
6607,10531,17105.0,4329.0,CARD,SUCCESS,2024-12-12 16:50:18
13065,24457,15639.0,,CARD,SUCCESS,2023-05-19 03:55:43
6522,11790,19943.0,1772.0,CARD,SUCCESS,2023-04-30 17:58:23
27413,25089,28198.0,4613.0,UPI,SUCCESS,2023-05-13 22:14:40
367,22599,25825.0,551.0,UPI,PENDING,2023-12-05 04:39:27
7808,9158,8071.0,1006.0,UPI,SUCCESS,2025-05-27 17:16:49
17490,27799,12699.0,320.0,UPI,SUCCESS,2024-11-13 17:35:18
7560,16298,7035.0,4259.0,NETBANKING,SUCCESS,2024-10-14 21:37:56
17761,11439,16219.0,1130.0,CASH,SUCCESS,2023-01-15 00:25:13
22646,4540,29445.0,4216.0,CASH,SUCCESS,2023-04-03 13:27:37
28823,4371,,1367.0,UPI,SUCCESS,2024-11-20 03:52:58
1891,29976,20077.0,427.0,,FAILED,2024-11-24 18:05:47
5135,21796,10586.0,340.0,CARD,FAILED,2024-04-12 05:56:48
5204,11841,18178.0,4186.0,CARD,SUCCESS,2025-02-13 01:46:45
16264,22644,19281.0,4281.0,CARD,PENDING,2023-09-16 04:12:59
29501,28249,276.0,3775.0,CARD,SUCCESS,2023-07-25 23:51:39
12921,4839,14080.0,892.0,UPI,SUCCESS,2025-04-25 05:00:37
5967,13038,2730.0,4901.0,CASH,FAILED,2023-01-02 13:13:04
12519,416,26381.0,,UPI,SUCCESS,2023-06-01 11:31:18
18858,8908,24039.0,,CARD,SUCCESS,2024-09-22 12:51:45
7584,19567,5487.0,1936.0,UNKNOWN,SUCCESS,2024-07-09 13:02:19
21327,22397,22271.0,3112.0,CARD,SUCCESS,2024-10-15 06:47:07
1689,27761,11931.0,2227.0,CARD,PENDING,2024-01-13 03:33:05
6674,13749,25652.0,3524.0,UNKNOWN,SUCCESS,2025-06-03 13:38:03
24616,16481,13301.0,2314.0,UPI,SUCCESS,2024-04-07 05:47:27
15497,9221,16062.0,774.0,UPI,SUCCESS,2024-01-17 03:16:42
4293,8904,1117.0,531.0,CARD,SUCCESS,2024-07-23 10:13:33
4615,10952,25763.0,4183.0,CASH,SUCCESS,2024-02-25 19:14:42
28933,20242,8487.0,2347.0,NETBANKING,PENDING,2024-04-27 22:57:02
21865,901,25800.0,4429.0,UPI,FAILED,2024-06-26 09:20:35
12126,22712,9555.0,768.0,UPI,SUCCESS,2025-05-14 20:03:59
23671,18423,18787.0,1404.0,CARD,SUCCESS,2023-11-30 01:24:55
14306,3321,19963.0,2945.0,UPI,SUCCESS,2023-11-13 11:08:59
7150,28260,-1.0,2033.0,UPI,PENDING,2023-07-18 04:25:25
10642,10943,10398.0,-50.0,CASH,SUCCESS,2025-02-11 04:54:06
23590,14741,11951.0,1560.0,CARD,PENDING,2024-09-10 10:39:36
13310,26972,23932.0,3348.0,NETBANKING,SUCCESS,2024-12-06 14:51:42
25754,28938,28552.0,4704.0,UPI,SUCCESS,2024-09-28 21:08:55
27439,17902,23877.0,4338.0,UPI,FAILED,2023-08-30 11:42:01
4823,23702,525.0,4751.0,CASH,SUCCESS,2024-05-13 05:43:49
25667,884,19150.0,869.0,CASH,SUCCESS,2023-12-30 02:01:56
13951,8446,5606.0,3162.0,,SUCCESS,2024-01-08 08:20:43
455,10458,25821.0,4965.0,UPI,SUCCESS,2023-07-01 06:24:32
10216,405,1890.0,3127.0,CASH,FAILED,2024-01-02 15:17:34
28109,8828,10782.0,1435.0,CASH,SUCCESS,2023-12-06 20:36:52
6959,25903,24346.0,3703.0,CASH,SUCCESS,2024-03-02 01:47:46
165,19993,28749.0,3629.0,CARD,SUCCESS,2025-02-01 16:04:05
12045,17256,9417.0,1726.0,CARD,SUCCESS,2023-07-23 16:48:09
6741,17863,20292.0,801.0,CARD,SUCCESS,2023-10-19 09:39:43
183,27149,19117.0,3661.0,UPI,SUCCESS,2023-12-26 14:20:34
17600,23798,17992.0,1274.0,UNKNOWN,SUCCESS,2024-06-14 23:50:14
17736,4624,27946.0,3096.0,UPI,SUCCESS,2024-09-27 11:14:32
17091,20459,21355.0,110.0,UPI,SUCCESS,2023-10-09 19:56:26
15470,4358,28288.0,2410.0,UPI,SUCCESS,2023-12-10 20:14:54
3184,14953,18898.0,120.0,UPI,SUCCESS,2024-05-17 08:06:10
7791,19016,19897.0,2538.0,CARD,SUCCESS,2024-03-28 15:00:25
8292,26315,5300.0,156.0,CASH,SUCCESS,2024-11-06 18:10:43
14448,8037,17500.0,1290.0,NETBANKING,PENDING,2025-01-13 07:20:32
24403,19977,24849.0,2311.0,CARD,SUCCESS,2023-06-27 14:35:55
3743,28044,27955.0,1569.0,CASH,SUCCESS,2023-05-28 05:48:17
6357,12731,22348.0,1302.0,UPI,PENDING,2025-04-14 23:38:03
10664,7207,20966.0,2186.0,CASH,SUCCESS,2023-07-25 13:04:29
17524,10098,11491.0,328.0,UPI,SUCCESS,2023-02-24 02:08:01
9026,29960,20540.0,4152.0,CARD,PENDING,2024-03-21 17:15:02
7863,9283,20800.0,1637.0,NETBANKING,SUCCESS,2025-05-01 23:03:35
29243,10486,17557.0,2009.0,???,,2023-01-26 06:11:18
4788,8400,17736.0,4060.0,CARD,SUCCESS,2023-01-13 18:40:01
7088,964,28810.0,3766.0,UPI,PENDING,2025-02-23 06:05:54
9900,2606,4869.0,4656.0,UPI,FAILED,2024-09-25 00:58:35
255,10012,24562.0,728.0,UPI,SUCCESS,2025-02-01 21:21:08
26062,28145,23024.0,2459.0,UPI,SUCCESS,2024-04-25 06:38:49
18796,12457,23342.0,1685.0,CARD,SUCCESS,2024-03-11 13:36:15
22911,15239,13782.0,1870.0,UPI,SUCCESS,2023-07-10 06:56:22
4475,20326,10260.0,4169.0,CASH,SUCCESS,2024-10-17 19:49:06
29498,20013,6111.0,2618.0,CARD,,2024-06-09 15:34:10
10612,26176,28544.0,1733.0,UPI,SUCCESS,2023-08-21 21:53:42
28717,13100,5914.0,2664.0,CARD,SUCCESS,2024-11-06 23:12:28
18364,13276,26030.0,3443.0,UPI,PENDING,2025-02-25 04:11:29
12280,14773,99999.0,4985.0,CARD,PENDING,2024-02-05 04:06:00
13944,22383,4322.0,1941.0,CARD,SUCCESS,2023-05-16 08:56:16
21221,17925,9406.0,1018.0,,SUCCESS,2024-08-25 07:42:33
12064,26277,25267.0,936.0,NETBANKING,SUCCESS,2025-06-24 02:49:21
25944,9992,26825.0,1631.0,CASH,SUCCESS,2024-01-04 13:48:12
8767,17558,14536.0,4297.0,,SUCCESS,2023-05-07 08:35:31
934,12810,9872.0,2166.0,UPI,SUCCESS,2024-10-26 21:38:37
19100,8180,2789.0,2074.0,UPI,PENDING,2024-02-18 01:21:57
24898,25964,27997.0,3788.0,UPI,SUCCESS,2024-05-07 20:57:36
12504,4610,11325.0,2711.0,CARD,SUCCESS,2023-02-26 11:55:23
17955,15850,9704.0,3211.0,CASH,SUCCESS,2024-03-09 18:03:56
29616,18417,17418.0,2392.0,UPI,SUCCESS,2023-04-10 14:56:10
11688,2053,21959.0,959.0,CARD,FAILED,2023-02-08 19:34:50
16223,28569,11808.0,3000.0,CARD,SUCCESS,2024-07-20 04:14:20
16676,6567,446.0,4265.0,UPI,SUCCESS,2023-12-15 00:31:10
15615,3439,22991.0,684.0,UPI,SUCCESS,2023-02-17 13:19:50
17122,11999,10445.0,574.0,CASH,SUCCESS,2025-04-23 11:04:41
10202,14686,8198.0,500.0,CARD,SUCCESS,2023-03-14 18:09:22
21141,11140,10280.0,1618.0,UPI,SUCCESS,2024-10-02 13:57:48
25708,22831,13749.0,4144.0,CARD,,2024-02-24 09:22:25
5643,27124,13248.0,,CARD,SUCCESS,2024-02-14 09:47:46
19912,18459,9879.0,411.0,UPI,FAILED,2024-01-09 04:03:37
17798,19871,21770.0,2023.0,UPI,SUCCESS,2024-05-30 07:06:16
11067,26890,1517.0,3870.0,UPI,SUCCESS,2024-06-24 17:49:33
8263,23477,14910.0,1099.0,CARD,FAILED,2023-09-25 19:46:46
1038,13493,4753.0,2441.0,CARD,SUCCESS,2024-08-22 09:51:29
29151,11009,16341.0,3830.0,CASH,SUCCESS,2025-04-23 21:27:20
25561,2577,22596.0,2230.0,CARD,FAILED,2025-03-30 19:11:18
4849,920,23470.0,2311.0,NETBANKING,PENDING,2024-03-08 01:35:04
5997,17669,15216.0,,CASH,SUCCESS,2023-04-20 17:05:31
16063,29879,8314.0,2879.0,NETBANKING,PENDING,2024-06-24 10:48:37
24050,14520,12234.0,857.0,NETBANKING,PENDING,2023-12-13 15:04:08
3358,12112,23150.0,559.0,CARD,SUCCESS,2023-01-12 03:24:47
4416,17029,21961.0,1643.0,,SUCCESS,2024-11-06 01:30:25
20400,6971,6917.0,905.0,UPI,SUCCESS,2023-07-18 11:21:53
29550,26485,-1.0,,UPI,SUCCESS,2024-11-05 15:47:53
18296,6213,19566.0,1073.0,CASH,SUCCESS,2025-05-28 15:46:43
3180,14993,10836.0,2963.0,UPI,SUCCESS,2023-02-06 13:51:18
19267,11877,16846.0,4790.0,UPI,SUCCESS,2023-12-11 03:30:45
26229,14986,26067.0,468.0,CARD,SUCCESS,2023-08-15 08:55:37
953,26876,20856.0,4316.0,CARD,,2024-08-24 05:18:16
14765,7375,28022.0,2740.0,CARD,SUCCESS,2024-09-17 03:02:51
21462,19854,25140.0,2679.0,CARD,PENDING,2023-06-15 17:20:08
11264,27174,5480.0,3800.0,CARD,SUCCESS,2023-03-23 22:43:38
3348,1674,7494.0,4514.0,UPI,SUCCESS,2024-01-19 20:59:07
7921,12332,1042.0,1108.0,UPI,PENDING,2023-12-17 14:06:30
5001,5561,12139.0,1012.0,NETBANKING,PENDING,2024-06-02 02:53:15
20236,9022,170.0,4472.0,CARD,SUCCESS,2024-06-11 16:39:24
17931,17500,23874.0,3919.0,UPI,FAILED,2024-12-01 00:59:38
19285,18594,3518.0,4675.0,UPI,SUCCESS,2023-04-05 15:08:22
23914,11820,6494.0,1166.0,NETBANKING,SUCCESS,2024-09-07 06:06:12
18449,29684,3282.0,3242.0,CARD,SUCCESS,2023-02-28 16:13:51
17162,26210,20957.0,2725.0,UPI,SUCCESS,2023-07-04 02:00:16
26182,4071,25076.0,259.0,CASH,,2025-06-20 20:26:37
9076,363,5822.0,786.0,CARD,PENDING,2023-05-27 22:47:24
17914,8095,25325.0,-50.0,UPI,SUCCESS,2024-06-21 08:58:24
12030,27750,17008.0,,CARD,PENDING,2023-08-19 22:53:23
21995,2461,1728.0,3299.0,CARD,,2024-12-01 16:26:21
17878,13402,16970.0,360.0,CARD,FAILED,2024-02-07 04:55:43
13192,13804,1159.0,1858.0,CARD,SUCCESS,2023-10-20 00:26:30
14844,3591,16024.0,2347.0,CARD,SUCCESS,2023-06-08 07:51:22
8686,20153,19799.0,575.0,UPI,PENDING,2023-07-09 13:59:03
28094,10418,24613.0,4844.0,CARD,SUCCESS,2025-03-31 09:01:40
9040,22106,14.0,4383.0,CARD,SUCCESS,2023-01-05 01:53:59
20274,24442,29296.0,867.0,UPI,SUCCESS,2024-03-09 15:33:06
23069,10562,17875.0,108.0,CARD,SUCCESS,2025-02-16 21:53:39
20454,22710,29622.0,3702.0,UPI,FAILED,2024-04-11 16:49:45
25354,2110,22619.0,1254.0,???,SUCCESS,2025-06-26 05:31:19
7323,27172,27418.0,4432.0,CARD,SUCCESS,2024-10-24 21:45:30
14506,6073,17654.0,353.0,UPI,SUCCESS,2023-08-10 04:37:21
11171,25382,12820.0,3544.0,UPI,PENDING,2024-02-05 05:47:24
28555,14997,,3125.0,CASH,SUCCESS,2023-03-01 18:17:36
12953,28980,,3048.0,UPI,SUCCESS,2024-08-03 20:47:57
24731,8265,15864.0,297.0,UPI,SUCCESS,2023-07-01 10:55:10
19543,24200,3936.0,3884.0,UPI,SUCCESS,2024-02-28 21:01:13
22066,21222,15058.0,4244.0,CARD,SUCCESS,2024-11-23 03:12:49
27277,3077,134.0,4495.0,NETBANKING,,2023-08-24 01:12:42
6507,996,26326.0,4829.0,UPI,SUCCESS,2025-05-21 10:11:22
29932,27507,25673.0,2620.0,UPI,SUCCESS,2023-08-22 01:56:09
25851,28652,1276.0,3104.0,CARD,SUCCESS,2024-09-24 13:49:27
9609,28766,9487.0,230.0,UPI,SUCCESS,2023-02-08 08:18:19
22031,8844,23177.0,3181.0,CASH,SUCCESS,2023-06-12 04:37:21
3206,9723,4813.0,167.0,UPI,SUCCESS,2025-03-12 18:27:28
8367,4715,6740.0,,,PENDING,2023-08-02 20:56:33
15431,5322,18177.0,1682.0,CARD,SUCCESS,2024-06-21 14:32:02
9526,7418,25516.0,2193.0,UPI,SUCCESS,2025-01-05 03:24:31
8224,9218,5444.0,1473.0,UPI,SUCCESS,2025-04-10 02:05:10
24010,3480,16763.0,-100.0,,SUCCESS,2024-01-14 00:46:02
6849,25837,18944.0,294.0,NETBANKING,SUCCESS,2023-10-06 06:55:48
22324,17143,1791.0,3910.0,CARD,SUCCESS,2024-11-15 04:05:44
27269,20205,8480.0,1114.0,???,FAILED,2023-12-22 02:18:16
29859,17899,19610.0,1042.0,CASH,PENDING,2023-07-30 00:23:13
14755,9368,14946.0,2021.0,CASH,SUCCESS,2023-12-20 01:20:50
25135,20878,4131.0,4201.0,CARD,SUCCESS,2023-09-03 20:43:26
20458,278,9782.0,479.0,CARD,SUCCESS,2024-07-06 17:26:06
4909,24948,25770.0,4704.0,CASH,FAILED,2024-11-02 13:52:19
8044,20091,27212.0,937.0,UPI,SUCCESS,2023-06-22 15:36:36
17123,9305,18828.0,2142.0,CARD,PENDING,2025-02-26 16:33:27
305,27925,12967.0,3980.0,UPI,FAILED,2025-05-03 14:54:43
12704,8654,17357.0,3787.0,CASH,SUCCESS,2024-08-02 22:04:39
19201,21893,12690.0,865.0,CARD,PENDING,2025-05-01 13:48:05
12592,29874,5804.0,303.0,UPI,,2024-09-05 00:46:30
12394,21240,7617.0,4666.0,NETBANKING,SUCCESS,2023-12-17 14:39:55
6194,3894,27843.0,1915.0,UPI,PENDING,2025-05-31 08:43:32
10255,2721,2405.0,,NETBANKING,SUCCESS,2024-05-30 03:42:05
7766,18254,9307.0,3090.0,UPI,SUCCESS,2025-02-21 09:56:27
27089,26301,3022.0,4064.0,UPI,SUCCESS,2025-06-26 21:40:59
3921,7394,27922.0,560.0,UPI,SUCCESS,2024-03-20 14:02:36
21740,1652,9024.0,3149.0,CARD,SUCCESS,2024-11-18 05:27:00
21150,16992,7243.0,1785.0,NETBANKING,SUCCESS,2025-06-06 11:50:29
19273,24845,15593.0,1999.0,CASH,SUCCESS,2025-05-09 07:39:09
