area_id,area_name,city,pincode,delivery_charge
27912,Amritsar,Unknown,160017,108.74
20622,Bhopal,,324005,104.17
25198,Delhi,Gujarat,302001,87.5
27063,Jodhpur,Rajasthan,380001,179.58
15764,Jodhpur,Haryana,324005,26.73
12794,Delhi,Uttar Pradesh,201301,188.92
3570,,Maharashtra,400001,12.24
6538,Bhopal,Rajasthan,201301,186.4
16011,Vadodara,Maharashtra,313001,24.97
19506,Gurgaon,Karnataka,226001,145.47
13021,Surat,Rajasthan,201301,89.3
6316,Noida,Madhya Pradesh,302001,152.22
14372,Indore,Gujarat,201301,120.44
14676,Delhi,Karnataka,122001,86.06
20101,Vadodara,Rajasthan,560001,
20511,Mumbai,Uttar Pradesh,160017,80.04
14828,Indore,Tamil Nadu,160017,39.6
21309,Jodhpur,Karnataka,411001,95.74
889,Surat,Punjab,313001,
8442,Mumbai,Rajasthan,411001,137.31
14669,Vadodara,Karnataka,122001,60.52
7650,Vadodara,Uttar Pradesh,411001,186.12
12591,,Delhi,302001,194.82
10319,Jodhpur,Rajasthan,560001,197.4
8859,Bhopal,Punjab,560001,46.15
6654,Gurgaon,Gujarat,201301,119.25
23657,Vadodara,Uttar Pradesh,324005,157.96
1158,Jodhpur,Tamil Nadu,313001,53.23
17690,Ajmer,Punjab,324005,187.94
7271,Mumbai,Madhya Pradesh,226001,87.85
4936,Bengaluru,Haryana,160017,131.09
25438,Jaipur,Maharashtra,160017,31.36
27600,Bhopal,Punjab,411001,82.4
7552,Jaipur,Punjab,201301,146.86
23988,Vadodara,Tamil Nadu,313001,69.58
11223,Udaipur,,110001,117.07
1478,Lucknow,Uttar Pradesh,160017,40.25
17432,Ahmedabad,Maharashtra,400001,88.3
17181,Gurgaon,Maharashtra,400001,120.14
27674,Jodhpur,Karnataka,411001,193.36
24793,Noida,Maharashtra,122001,188.2
26388,Surat,Punjab,302001,86.46
3144,Jodhpur,Tamil Nadu,122001,172.06
1242,Amritsar,Rajasthan,411001,144.64
3326,Amritsar,Karnataka,201301,138.86
8855,Ajmer,Gujarat,380001,22.06
23023,Kanpur,Maharashtra,999999,37.38
26152,Gurgaon,Haryana,560001,98.05
16669,Pune,Tamil Nadu,110001,50.54
19993,Noida,Delhi,380001,100.3
1255,Surat,,160017,73.9
22044,Mumbai,Karnataka,XXXXX,155.53
2897,Ahmedabad,Uttar Pradesh,999999,44.27
559,Kanpur,Karnataka,411001,129.34
7497,Mumbai,Rajasthan,411001,
24004,Lucknow,Punjab,226001,123.77
28422,Lucknow,Haryana,110001,196.92
24745,Chandigarh,Haryana,324005,23.88
24538,Gurgaon,Punjab,201301,174.21
28234,Ajmer,Karnataka,302001,90.32
3683,Amritsar,Haryana,380001,128.96
8087,Chandigarh,Uttar Pradesh,313001,13.75
19490,Mumbai,Tamil Nadu,122001,153.23
22037,Gurgaon,Maharashtra,122001,181.3
16240,Surat,Maharashtra,411001,195.94
24995,Kota,Gujarat,226001,26.97
2186,Amritsar,Delhi,411001,192.05
1456,Jodhpur,Haryana,324005,66.34
23857,Kota,Tamil Nadu,122001,36.68
16786,Noida,Gujarat,313001,128.87
4334,Jaipur,Punjab,560001,132.5
4602,Pune,Madhya Pradesh,313001,133.68
349,Kanpur,Punjab,160017,151.24
18671,,Tamil Nadu,560001,78.12
25753,Ahmedabad,,201301,76.56
8269,Ahmedabad,Punjab,110001,75.67
1837,Amritsar,Rajasthan,380001,37.9
19262,Bengaluru,Gujarat,411001,84.47
24496,Mumbai,Delhi,324005,191.06
10275,Pune,Uttar Pradesh,122001,9999.0
20840,Kota,Gujarat,380001,35.48
29760,Gurgaon,Tamil Nadu,380001,171.94
544,Gurgaon,Uttar Pradesh,122001,130.78
28756,,Tamil Nadu,400001,192.31
11776,Ajmer,Rajasthan,302001,130.77
7538,Vadodara,Rajasthan,313001,108.85
10820,Ajmer,Uttar Pradesh,560001,
22780,Indore,Gujarat,302001,-5.0
536,Delhi,Maharashtra,302001,115.99
10608,Pune,Uttar Pradesh,324005,35.51
26503,,Punjab,201301,
21513,Jodhpur,Karnataka,160017,68.91
28695,Vadodara,,324005,89.99
15400,Ajmer,Madhya Pradesh,400001,170.03
9200,Vadodara,Punjab,160017,95.28
26550,Gurgaon,Maharashtra,324005,196.59
24765,Kanpur,Rajasthan,302001,162.11
6349,Lucknow,Madhya Pradesh,999999,11.12
22461,Kanpur,Madhya Pradesh,411001,183.31
16004,Lucknow,Haryana,313001,114.19
11671,Mumbai,Maharashtra,110001,76.45
12341,Chandigarh,Gujarat,226001,72.64
28198,,Delhi,226001,62.4
22402,Chandigarh,Uttar Pradesh,122001,-10.0
28512,Jodhpur,Maharashtra,160017,175.67
17049,Surat,Delhi,160017,21.07
6275,Ajmer,Tamil Nadu,110001,
20042,Ahmedabad,Uttar Pradesh,226001,-5.0
29124,Vadodara,Punjab,110001,23.17
13578,Surat,Gujarat,160017,29.6
1278,Chandigarh,Haryana,400001,156.15
18452,Ajmer,Gujarat,110001,116.4
15064,Gurgaon,Delhi,110001,49.43
18366,NaN,Tamil Nadu,560001,61.8
1671,Vadodara,Haryana,380001,186.07
28401,Pune,Punjab,999999,160.75
27815,Jaipur,Haryana,302001,34.82
17035,Surat,Gujarat,122001,76.62
362,Kanpur,Madhya Pradesh,999999,15.25
9218,Jodhpur,Uttar Pradesh,160017,191.18
16843,Bengaluru,Punjab,160017,191.45
23493,Ajmer,Rajasthan,302001,20.94
3871,Udaipur,,226001,174.15
16910,Vadodara,Rajasthan,400001,160.43
6578,Surat,Madhya Pradesh,324005,102.29
27656,Amritsar,Punjab,313001,37.17
15956,Chandigarh,Gujarat,400001,88.18
1265,Chandigarh,Karnataka,160017,99.44
3025,Jodhpur,Rajasthan,313001,151.07
24258,Bhopal,Punjab,560001,45.8
28253,Amritsar,Tamil Nadu,324005,
16580,Jodhpur,Punjab,380001,53.99
16565,Kanpur,Uttar Pradesh,380001,110.82
9350,Bengaluru,Delhi,411001,141.44
20056,Pune,Maharashtra,302001,167.21
2706,Jaipur,Karnataka,302001,188.75
14662,Gurgaon,Rajasthan,110001,48.44
23392,Surat,Tamil Nadu,380001,198.29
29756,Udaipur,Haryana,201301,188.25
18597,Indore,Punjab,400001,99.01
29218,Jaipur,Uttar Pradesh,122001,32.7
461,Jodhpur,Delhi,201301,166.11
20553,Surat,Uttar Pradesh,411001,123.2
1818,,Madhya Pradesh,400001,
6960,Indore,Tamil Nadu,313001,173.44
28089,Ajmer,Karnataka,313001,79.87
6933,Jodhpur,Karnataka,324005,162.51
21038,,Haryana,302001,198.57
24430,Surat,Rajasthan,324005,73.57
22063,Surat,Haryana,226001,131.81
18309,Chandigarh,Punjab,313001,143.4
21371,Jodhpur,Uttar Pradesh,226001,140.63
12597,Bhopal,Rajasthan,226001,76.38
2627,Kanpur,Gujarat,560001,53.61
2939,Kanpur,Uttar Pradesh,122001,124.43
8680,Lucknow,Maharashtra,999999,85.7
13498,Kanpur,Delhi,560001,
21820,Jaipur,Maharashtra,XXXXX,153.39
6069,Surat,Tamil Nadu,411001,124.07
3246,Pune,Rajasthan,122001,169.14
21974,Bhopal,Tamil Nadu,122001,182.67
17800,Jodhpur,Uttar Pradesh,302001,31.87
12366,Delhi,Delhi,400001,79.66
21788,Jodhpur,Madhya Pradesh,226001,37.35
1153,Ahmedabad,Punjab,324005,45.29
18561,???,Uttar Pradesh,122001,165.57
9093,Indore,Rajasthan,302001,122.01
2280,Vadodara,Delhi,380001,35.04
15560,Chandigarh,Maharashtra,201301,15.77
23920,Kota,Karnataka,380001,92.05
3904,Indore,Delhi,110001,41.69
12095,Ajmer,Karnataka,411001,109.66
15108,Jodhpur,Gujarat,560001,140.01
2135,Bengaluru,Haryana,226001,118.76
24311,Kanpur,Gujarat,302001,97.16
3105,Ahmedabad,Karnataka,313001,29.6
10240,Bengaluru,Karnataka,560001,28.21
29923,Lucknow,Uttar Pradesh,302001,63.44
20465,Gurgaon,Tamil Nadu,110001,130.43
1648,Indore,Punjab,411001,172.22
19982,Bhopal,Delhi,302001,43.13
18006,Amritsar,Gujarat,201301,192.61
28036,Bengaluru,Delhi,313001,
28331,Pune,Punjab,110001,118.01
20916,,Punjab,400001,26.45
13805,Kota,Gujarat,313001,117.76
129,Delhi,Maharashtra,411001,150.11
11125,Jodhpur,Gujarat,226001,92.12
28435,Kanpur,Madhya Pradesh,560001,69.25
8023,Indore,Delhi,201301,147.92
29391,Chandigarh,Karnataka,110001,
27335,Noida,Haryana,380001,147.58
3965,Udaipur,Uttar Pradesh,110001,43.6
2670,,Maharashtra,226001,12.84
12057,Surat,Haryana,201301,60.58
13869,Gurgaon,Rajasthan,160017,11.31
19372,Chandigarh,Uttar Pradesh,302001,83.91
20020,Pune,Madhya Pradesh,411001,64.57
18577,Bhopal,Gujarat,122001,120.84
25594,Pune,Unknown,110001,189.01
26710,Udaipur,Uttar Pradesh,160017,27.43
14808,Pune,Madhya Pradesh,201301,18.5
29478,Chandigarh,Haryana,201301,21.9
26005,Jodhpur,Gujarat,302001,149.21
17580,Kota,Tamil Nadu,226001,80.68
12841,Ajmer,Gujarat,122001,185.16
10793,Pune,Karnataka,313001,76.64
13890,Kanpur,Karnataka,313001,95.54
21671,Gurgaon,Uttar Pradesh,XXXXX,107.3
11038,Vadodara,Maharashtra,122001,146.71
10819,Delhi,Delhi,226001,28.06
13823,Ahmedabad,Delhi,324005,97.72
5152,Kota,,201301,77.64
27897,Pune,Haryana,324005,65.66
12826,Gurgaon,Madhya Pradesh,380001,85.43
20865,Jodhpur,Haryana,201301,110.49
21874,Surat,Gujarat,324005,134.54
17842,Delhi,Karnataka,400001,180.86
3545,Mumbai,Maharashtra,122001,42.35
24968,Ahmedabad,Punjab,110001,169.87
12970,Kanpur,Uttar Pradesh,313001,99.38
7098,Bengaluru,Tamil Nadu,110001,181.95
22790,Udaipur,Madhya Pradesh,302001,39.07
22107,Jaipur,Haryana,324005,173.2
14811,Surat,Maharashtra,380001,141.79
3188,Udaipur,Maharashtra,380001,81.8
8551,,Maharashtra,411001,39.88
2185,Kota,Uttar Pradesh,226001,32.56
3488,Delhi,Haryana,160017,167.61
5946,Surat,Haryana,411001,62.63
10884,Chandigarh,Punjab,110001,118.67
27136,Delhi,Haryana,226001,179.43
4074,Surat,Maharashtra,110001,77.92
6163,Mumbai,Punjab,160017,175.66
23729,Kota,Tamil Nadu,380001,40.86
9652,Noida,Gujarat,226001,73.65
6243,Noida,Uttar Pradesh,122001,64.82
13718,Ahmedabad,Madhya Pradesh,560001,182.79
2046,Pune,Gujarat,380001,126.62
2294,Lucknow,Punjab,380001,124.67
19736,Kanpur,Karnataka,313001,104.42
25204,Amritsar,Maharashtra,560001,195.57
5834,Lucknow,Rajasthan,313001,62.9
4771,Delhi,Haryana,560001,199.66
18248,Udaipur,Uttar Pradesh,160017,154.71
26629,Surat,Rajasthan,560001,186.08
12256,Bengaluru,Uttar Pradesh,411001,51.41
9410,Pune,Gujarat,313001,51.85
7860,Jaipur,Gujarat,160017,18.38
6563,Surat,Rajasthan,122001,89.36
6054,Mumbai,Delhi,999999,85.79
15000,,Maharashtra,411001,143.71
28132,Bhopal,Maharashtra,400001,191.71
18568,Udaipur,Madhya Pradesh,560001,101.4
18160,,Rajasthan,201301,107.82
22456,Delhi,Maharashtra,313001,118.22
21406,Bengaluru,Tamil Nadu,122001,138.52
3092,Pune,Tamil Nadu,226001,71.14
23422,Ajmer,Maharashtra,380001,10.1
19444,Delhi,Rajasthan,000000,37.76
18613,Pune,Unknown,560001,135.7
19084,Jaipur,Punjab,560001,58.16
2179,,Madhya Pradesh,411001,190.58
3332,Mumbai,Karnataka,122001,
22472,Ajmer,Maharashtra,380001,45.53
11841,Noida,Punjab,313001,127.3
12940,Vadodara,Karnataka,201301,65.22
2784,Bengaluru,Maharashtra,110001,108.75
6101,Chandigarh,Gujarat,302001,18.4
14252,Indore,Maharashtra,201301,78.69
20323,,Gujarat,122001,168.2
27783,Chandigarh,Karnataka,560001,114.31
24062,Vadodara,Delhi,313001,57.57
28458,Ajmer,Gujarat,110001,21.11
5377,Mumbai,Punjab,560001,66.91
26301,,Uttar Pradesh,160017,23.9
7655,,Haryana,380001,174.67
22504,Jaipur,Punjab,226001,120.85
23494,Amritsar,Haryana,400001,35.49
20371,Indore,Tamil Nadu,380001,127.51
16385,Gurgaon,Delhi,110001,
13049,Vadodara,Karnataka,560001,168.27
18482,Kanpur,Uttar Pradesh,313001,130.5
4910,Delhi,Karnataka,313001,94.35
20720,Indore,Gujarat,302001,146.21
5413,Chandigarh,Haryana,302001,111.51
11888,Delhi,Karnataka,324005,175.59
21389,Bengaluru,Punjab,560001,65.08
12136,Mumbai,Maharashtra,122001,198.49
16698,Vadodara,Uttar Pradesh,226001,45.23
18211,Ajmer,Uttar Pradesh,400001,56.57
18437,Pune,Uttar Pradesh,110001,44.76
18855,Bhopal,Rajasthan,400001,141.11
9807,Chandigarh,???,XXXXX,31.07
21887,Udaipur,Rajasthan,400001,124.49
4231,Surat,Uttar Pradesh,160017,58.86
14046,Bhopal,Karnataka,226001,110.64
7020,???,Delhi,411001,-5.0
20432,Udaipur,,400001,-5.0
25973,Lucknow,Madhya Pradesh,400001,172.64
17622,Vadodara,Rajasthan,313001,104.96
27358,Lucknow,Tamil Nadu,560001,129.58
9852,,Rajasthan,411001,
14322,Surat,Maharashtra,560001,175.72
20395,Bengaluru,Haryana,110001,
15543,Noida,Gujarat,380001,117.29
5993,Bhopal,Gujarat,324005,-10.0
13582,Amritsar,Punjab,110001,163.98
1580,Vadodara,Gujarat,226001,11.57
16842,Kota,Delhi,400001,189.11
2969,Delhi,Haryana,122001,62.98
25358,,Madhya Pradesh,411001,56.14
23294,,Karnataka,411001,
21878,Kanpur,Maharashtra,313001,154.22
15761,Bhopal,Karnataka,411001,118.38
968,Surat,Tamil Nadu,999999,65.75
5548,Mumbai,Tamil Nadu,560001,50.57
14207,Ahmedabad,Haryana,160017,119.48
18696,Udaipur,Gujarat,122001,109.3
19352,Ajmer,Delhi,324005,152.87
20843,Mumbai,Tamil Nadu,201301,188.13
16468,Ahmedabad,Karnataka,380001,175.32
18135,Amritsar,Maharashtra,226001,36.76
20772,Vadodara,Gujarat,313001,198.8
21776,Ajmer,Rajasthan,400001,133.0
1692,Noida,Delhi,226001,58.09
23007,Bhopal,Tamil Nadu,110001,159.78
11840,,Gujarat,313001,14.93
5294,Bhopal,Punjab,411001,112.99
29435,Bhopal,Punjab,160017,66.66
22316,Mumbai,Haryana,380001,74.75
21998,Chandigarh,Maharashtra,122001,133.66
659,Mumbai,Maharashtra,999999,143.85
19082,Chandigarh,Madhya Pradesh,313001,21.23
16438,Udaipur,Maharashtra,560001,97.74
27652,Gurgaon,Madhya Pradesh,302001,103.63
4546,Chandigarh,Madhya Pradesh,160017,64.59
26500,Jodhpur,Karnataka,400001,34.34
9038,,Maharashtra,302001,165.64
11397,Ajmer,,302001,
10742,Ahmedabad,Gujarat,380001,194.51
4013,Udaipur,Karnataka,160017,70.62
29637,Amritsar,Punjab,122001,168.15
7478,Bhopal,Madhya Pradesh,226001,107.44
550,Amritsar,Gujarat,122001,25.81
26948,Amritsar,Maharashtra,411001,9999.0
3731,Noida,Maharashtra,313001,118.32
7135,Amritsar,Gujarat,313001,128.49
3132,Chandigarh,Tamil Nadu,560001,124.32
18725,Gurgaon,Tamil Nadu,160017,195.67
6627,Ahmedabad,Karnataka,999999,127.59
7514,Jodhpur,Punjab,226001,108.66
18460,Lucknow,Punjab,324005,68.51
15106,Gurgaon,Haryana,122001,24.35
6640,Surat,Gujarat,324005,52.6
18656,Jaipur,Uttar Pradesh,400001,137.57
21814,Kanpur,Punjab,201301,192.05
15616,Udaipur,Maharashtra,560001,10.54
23668,Chandigarh,???,324005,34.3
8904,Ahmedabad,Rajasthan,122001,99.52
27659,Chandigarh,Punjab,122001,22.3
21722,Noida,Madhya Pradesh,302001,69.47
25097,Ahmedabad,Karnataka,XXXXX,111.16
24423,Gurgaon,Tamil Nadu,411001,197.92
18780,Ahmedabad,Haryana,abc123,81.85
6533,Lucknow,Punjab,313001,143.93
27542,Indore,Maharashtra,400001,11.95
25757,Kota,Rajasthan,999999,53.76
2168,Kanpur,Tamil Nadu,380001,72.01
6346,Chandigarh,Tamil Nadu,160017,142.22
15866,Pune,Rajasthan,313001,85.92
20636,Delhi,Punjab,380001,83.66
11791,Kanpur,Karnataka,226001,14.84
27477,,Haryana,324005,171.62
14422,Bhopal,Karnataka,400001,169.28
13620,Amritsar,Haryana,226001,134.28
9943,Amritsar,Rajasthan,400001,64.78
15960,Jodhpur,Madhya Pradesh,226001,118.05
19796,Ahmedabad,Rajasthan,201301,173.95
2625,,Gujarat,160017,78.94
28425,,Haryana,226001,132.58
25420,Bengaluru,Punjab,411001,93.03
10972,Kanpur,,380001,104.35
24320,,Haryana,400001,193.15
17867,Jodhpur,Karnataka,122001,22.79
8604,Pune,Uttar Pradesh,201301,72.15
16052,Jodhpur,Karnataka,324005,136.74
7843,Lucknow,Unknown,411001,
22640,,Delhi,324005,102.11
24116,Vadodara,Gujarat,560001,41.45
29752,Udaipur,Maharashtra,226001,134.38
22675,Bhopal,Punjab,abc123,55.76
11582,Lucknow,Karnataka,000000,91.81
5208,Bengaluru,Karnataka,313001,128.13
23965,Jodhpur,,226001,114.0
21430,Kota,Maharashtra,560001,127.55
6970,Amritsar,Punjab,201301,94.94
17409,Lucknow,Karnataka,324005,123.18
21374,Lucknow,Madhya Pradesh,160017,168.25
10953,Jaipur,Punjab,110001,191.31
27272,Bhopal,Uttar Pradesh,160017,140.61
8655,Lucknow,Punjab,226001,174.7
12699,Jaipur,Madhya Pradesh,160017,80.92
18810,Gurgaon,,160017,66.33
10983,???,Madhya Pradesh,201301,146.97
19155,Bhopal,Karnataka,201301,193.93
27194,Jaipur,Uttar Pradesh,302001,95.66
11298,,Maharashtra,110001,90.3
14942,,Gujarat,380001,141.65
4497,Indore,Punjab,400001,153.11
4308,Pune,Tamil Nadu,324005,148.8
3521,Kota,Gujarat,313001,160.37
14579,Kota,Delhi,abc123,-5.0
23030,Ajmer,Uttar Pradesh,400001,130.72
16469,Amritsar,Rajasthan,110001,165.18
19144,Indore,Gujarat,411001,134.78
12739,Surat,Rajasthan,110001,123.77
14612,Pune,Maharashtra,411001,167.77
2079,Noida,,201301,20.48
29141,Gurgaon,Delhi,122001,103.79
21382,Surat,Maharashtra,122001,191.53
8469,Mumbai,Karnataka,302001,115.27
2184,Bhopal,Tamil Nadu,302001,157.83
2676,,Tamil Nadu,226001,48.91
2392,Vadodara,,201301,193.44
10792,Amritsar,Gujarat,999999,147.02
2523,Kota,Tamil Nadu,226001,65.44
28148,,Delhi,160017,103.24
7477,Udaipur,Delhi,XXXXX,133.23
25053,Gurgaon,Maharashtra,411001,126.62
25114,Jaipur,Punjab,324005,160.55
7741,Gurgaon,Tamil Nadu,411001,10.12
20381,Pune,Maharashtra,226001,44.88
16486,NaN,Gujarat,302001,113.65
17260,Gurgaon,Tamil Nadu,201301,73.47
9051,Jodhpur,Madhya Pradesh,110001,144.47
18349,Amritsar,Rajasthan,122001,132.22
25664,Noida,Haryana,400001,161.24
1223,Bhopal,Rajasthan,324005,145.93
16202,Indore,Karnataka,226001,177.04
22333,Lucknow,Karnataka,400001,119.81
11231,Amritsar,Delhi,122001,111.1
17238,Indore,Tamil Nadu,560001,185.62
2155,Jaipur,Punjab,380001,70.43
7260,Surat,Haryana,226001,17.15
27219,Ahmedabad,Karnataka,302001,168.79
2299,Ahmedabad,Delhi,122001,47.2
22922,Udaipur,Unknown,122001,107.78
10032,Indore,,160017,35.68
1804,Bhopal,Uttar Pradesh,122001,156.12
8978,Jaipur,Gujarat,122001,58.47
8351,Ajmer,Tamil Nadu,302001,76.72
11061,Bengaluru,Uttar Pradesh,201301,126.6
17157,Udaipur,,313001,194.91
15692,Noida,Uttar Pradesh,313001,110.78
25692,Kota,Madhya Pradesh,160017,162.23
18218,???,Tamil Nadu,201301,193.95
23342,Amritsar,Gujarat,122001,37.45
16031,Bhopal,Rajasthan,201301,32.94
8900,Kanpur,Karnataka,226001,193.46
6729,Pune,Unknown,411001,57.0
13080,Ahmedabad,Madhya Pradesh,560001,173.08
16602,Ajmer,Tamil Nadu,324005,
15179,Indore,Karnataka,160017,11.69
12239,Surat,Haryana,226001,124.4
9725,Vadodara,Tamil Nadu,380001,54.99
23631,Kanpur,Tamil Nadu,122001,62.45
27529,Noida,Karnataka,411001,85.28
206,Chandigarh,Punjab,110001,18.03
9027,Ajmer,Madhya Pradesh,411001,99.07
27983,Lucknow,Haryana,302001,66.3
10164,Chandigarh,Gujarat,160017,75.31
22122,Surat,Uttar Pradesh,411001,154.27
19377,Surat,Karnataka,XXXXX,12.09
24794,Bengaluru,Haryana,160017,146.4
14262,Udaipur,Punjab,226001,86.12
10870,Jaipur,Uttar Pradesh,411001,193.01
3539,Ahmedabad,Rajasthan,313001,180.43
20886,Mumbai,Gujarat,122001,155.86
15042,Bhopal,Gujarat,411001,108.21
16799,Lucknow,Rajasthan,313001,151.36
13041,Pune,???,110001,141.49
959,Bhopal,Karnataka,226001,123.84
5702,Ajmer,,313001,153.76
14710,Bengaluru,Haryana,160017,55.53
1006,Indore,Gujarat,226001,46.5
21329,Jodhpur,Punjab,380001,190.33
27785,Indore,Maharashtra,226001,102.81
25617,Kanpur,Madhya Pradesh,400001,85.37
19059,Delhi,Delhi,411001,-10.0
2772,Bengaluru,Maharashtra,110001,93.97
110,Surat,Uttar Pradesh,302001,9999.0
6801,Delhi,Karnataka,400001,97.38
22481,Gurgaon,Karnataka,201301,163.75
9239,Jaipur,Madhya Pradesh,400001,184.98
12865,Pune,Karnataka,313001,173.72
19572,Jaipur,Tamil Nadu,380001,26.06
16338,Amritsar,Delhi,160017,133.61
21023,Bhopal,Madhya Pradesh,324005,137.42
26857,Jaipur,Madhya Pradesh,302001,110.61
14586,Lucknow,Maharashtra,110001,190.44
25305,Chandigarh,Madhya Pradesh,380001,199.73
8110,Jaipur,Rajasthan,201301,25.04
2340,Gurgaon,Madhya Pradesh,226001,62.63
9509,Pune,Gujarat,560001,188.91
23609,Bengaluru,Haryana,226001,141.12
20661,,Delhi,110001,98.62
17389,Udaipur,Gujarat,400001,44.31
9333,Kanpur,Tamil Nadu,560001,94.83
18069,,Madhya Pradesh,110001,51.88
9499,Jodhpur,Maharashtra,999999,93.34
29049,Bengaluru,Maharashtra,313001,90.65
4198,Bengaluru,Rajasthan,302001,166.13
13425,Vadodara,Karnataka,560001,58.01
11515,,Madhya Pradesh,380001,171.02
8118,Chandigarh,Madhya Pradesh,201301,107.75
29790,Udaipur,Maharashtra,160017,183.71
10853,Bengaluru,Punjab,122001,34.31
4046,Surat,Tamil Nadu,201301,87.6
25258,Lucknow,Uttar Pradesh,411001,49.57
15715,Ajmer,Delhi,110001,29.87
27675,Jodhpur,,110001,
8067,Ahmedabad,Rajasthan,302001,134.77
20512,Bhopal,Madhya Pradesh,226001,29.02
25049,Udaipur,Madhya Pradesh,302001,82.8
23418,Bhopal,Maharashtra,380001,72.04
12928,Chandigarh,Madhya Pradesh,160017,81.38
22756,Lucknow,,110001,62.95
28804,Ahmedabad,Rajasthan,324005,117.7
22452,Vadodara,Uttar Pradesh,400001,190.4
16350,Ajmer,Rajasthan,380001,31.57
1477,Ahmedabad,Haryana,411001,135.88
17336,Jaipur,,122001,48.49
5749,Lucknow,Rajasthan,122001,19.47
9265,Gurgaon,Uttar Pradesh,160017,189.94
11629,Chandigarh,Madhya Pradesh,226001,
19887,Mumbai,Rajasthan,302001,106.62
4732,Jodhpur,Punjab,999999,29.84
14984,,Rajasthan,560001,151.53
23211,Kanpur,Punjab,411001,117.51
23405,Noida,Tamil Nadu,160017,164.31
51,Surat,Madhya Pradesh,324005,17.7
25849,Jaipur,Haryana,201301,28.89
28281,Bhopal,Haryana,226001,79.01
16330,Jodhpur,Punjab,110001,186.78
1687,Kanpur,Uttar Pradesh,160017,184.56
3860,Bhopal,Delhi,313001,115.13
12518,Kanpur,Punjab,380001,84.69
4399,Amritsar,Punjab,110001,48.11
7414,Bhopal,Tamil Nadu,560001,46.43
14369,Ajmer,Delhi,110001,9999.0
18040,,Gujarat,400001,166.26
8183,Udaipur,,302001,69.25
13251,Chandigarh,Uttar Pradesh,160017,112.01
14972,Ahmedabad,Delhi,110001,101.03
24712,Kanpur,Maharashtra,400001,
22895,Bhopal,Madhya Pradesh,560001,28.08
18887,Lucknow,Haryana,411001,42.76
24459,Kota,Karnataka,380001,101.19
5405,Kanpur,Tamil Nadu,560001,154.91
28171,Bhopal,Karnataka,226001,
25461,Vadodara,Punjab,324005,130.18
17135,Lucknow,Uttar Pradesh,122001,107.46
12594,Bengaluru,Delhi,201301,154.28
10978,,Madhya Pradesh,226001,92.42
3199,Ajmer,Tamil Nadu,400001,108.79
5255,Amritsar,???,201301,
4225,Amritsar,Gujarat,313001,34.05
14066,Vadodara,Madhya Pradesh,302001,76.93
8716,Bhopal,Unknown,XXXXX,100.86
24640,Delhi,Maharashtra,400001,25.02
28504,Lucknow,Delhi,226001,64.32
28729,Bhopal,Punjab,160017,133.65
9013,Amritsar,Karnataka,324005,52.5
7886,NaN,Haryana,226001,88.65
4829,Gurgaon,Uttar Pradesh,110001,76.2
4261,Gurgaon,Madhya Pradesh,400001,136.85
5028,Jodhpur,Punjab,160017,162.39
21245,Mumbai,Haryana,380001,149.91
15290,Amritsar,Delhi,XXXXX,187.85
18080,Chandigarh,Haryana,313001,65.87
8584,Bhopal,Uttar Pradesh,400001,99.72
27470,Chandigarh,Gujarat,226001,
19249,Jaipur,Rajasthan,302001,77.58
29811,Surat,Haryana,abc123,123.88
11141,Jodhpur,Maharashtra,abc123,174.54
12600,Surat,Haryana,324005,57.08
22699,Bhopal,Madhya Pradesh,560001,121.62
27527,Pune,Delhi,226001,136.73
14965,,Uttar Pradesh,110001,
8815,,Madhya Pradesh,160017,37.08
27560,Vadodara,Rajasthan,380001,113.03
24609,Vadodara,Karnataka,302001,197.07
18933,Amritsar,Gujarat,110001,69.06
7111,Ahmedabad,Uttar Pradesh,160017,55.81
22762,Ahmedabad,Tamil Nadu,313001,79.09
1224,Chandigarh,Karnataka,201301,131.03
27429,Indore,Karnataka,400001,169.79
3626,Noida,Haryana,160017,35.78
19870,Amritsar,Rajasthan,400001,49.94
24744,Surat,???,abc123,30.6
9786,Udaipur,Uttar Pradesh,380001,141.16
3361,Udaipur,Haryana,411001,19.0
22014,Noida,Tamil Nadu,302001,78.57
10734,Kota,Uttar Pradesh,122001,10.33
12120,Amritsar,Punjab,411001,159.57
25482,Gurgaon,Tamil Nadu,160017,95.67
18462,Udaipur,Maharashtra,201301,48.61
10949,,,122001,73.27
931,Jaipur,Haryana,313001,149.43
18535,Gurgaon,Madhya Pradesh,122001,121.12
15082,Indore,Maharashtra,560001,141.84
19135,Lucknow,Gujarat,400001,185.3
11202,Indore,Madhya Pradesh,411001,130.87
6003,Delhi,Maharashtra,400001,103.33
23021,Mumbai,Maharashtra,324005,9999.0
1346,Vadodara,Delhi,313001,118.17
983,Kota,Haryana,400001,145.71
5024,Delhi,,201301,136.66
11735,Bhopal,Karnataka,160017,54.98
8547,Chandigarh,Delhi,302001,149.16
28481,Udaipur,Rajasthan,160017,111.05
20487,Chandigarh,Rajasthan,313001,141.49
27247,Noida,Madhya Pradesh,324005,182.04
9538,Chandigarh,Haryana,380001,176.53
3786,Delhi,Madhya Pradesh,560001,194.72
19451,Kanpur,Tamil Nadu,560001,72.63
4753,Mumbai,,380001,87.76
20791,Kota,Punjab,400001,80.18
27094,Noida,Karnataka,324005,11.4
8899,Vadodara,Karnataka,302001,
9845,Noida,Haryana,411001,159.12
