delivery_id,order_id,driver_id,vehicle_id,pickup_time,delivery_time,delivery_status,distance_km
14913,3498.0,21466.0,14915.0,2024-12-06 09:36:28,2024-12-08 12:36:28,DELIVERED,97.0
20939,22815.0,16766.0,19980.0,2023-07-06 11:39:49,2023-07-07 17:39:49,DELIVERED,84.0
433,11632.0,7345.0,21896.0,2024-11-25 15:52:33,2024-11-28 04:52:33,DELIVERED,77.0
5168,6209.0,10859.0,22903.0,2023-09-08 01:30:22,2023-09-11 00:30:22,FAILED,97.0
29186,21152.0,10386.0,10926.0,2024-06-22 18:39:01,2024-06-24 06:39:01,DELIVERED,34.0
1833,22636.0,28023.0,15383.0,2023-02-17 06:48:12,2023-02-17 16:48:12,DELIVERED,86.0
15931,2608.0,,11250.0,2024-06-03 12:37:49,2024-06-05 01:37:49,IN_TRANSIT,18.0
26105,10699.0,12865.0,26876.0,2024-12-05 10:51:39,2024-12-07 13:51:39,IN_TRANSIT,42.0
26155,8695.0,9297.0,26794.0,2023-10-26 16:04:47,2023-10-28 08:04:47,IN_TRANSIT,40.0
10265,23606.0,24006.0,3621.0,2025-03-25 05:11:43,2025-03-25 06:11:43,FAILED,18.0
38,11181.0,21418.0,25856.0,2023-10-31 04:08:09,2023-10-31 22:08:09,FAILED,-5.0
14575,,11693.0,18281.0,2024-01-28 12:01:31,2024-01-28 20:01:31,DELIVERED,33.0
28625,29927.0,10979.0,17787.0,2024-02-20 12:18:30,2024-02-23 04:18:30,FAILED,1.0
27347,23592.0,5031.0,,2024-01-25 07:37:47,2024-01-27 03:37:47,DELIVERED,33.0
24349,13834.0,7602.0,5122.0,2024-08-04 17:34:43,2024-08-07 09:34:43,IN_TRANSIT,85.0
4594,28169.0,23849.0,24334.0,2024-09-20 15:21:31,2024-09-21 01:21:31,IN_TRANSIT,11.0
714,1796.0,538.0,1701.0,2024-04-26 16:28:00,2024-04-28 21:28:00,,19.0
560,3175.0,20733.0,17813.0,2024-09-01 21:07:54,2024-09-03 04:07:54,IN_TRANSIT,64.0
19370,24420.0,22481.0,18461.0,2025-02-04 01:03:19,2025-02-06 09:03:19,DELIVERED,37.0
13255,18650.0,18453.0,27494.0,2025-02-02 18:31:28,2025-02-05 00:31:28,DELIVERED,65.0
12607,11541.0,25175.0,9141.0,2024-04-09 16:32:19,2024-04-09 17:32:19,FAILED,77.0
2336,99999.0,380.0,24497.0,2024-07-24 14:00:29,2024-07-24 22:00:29,DELIVERED,41.0
13092,8064.0,22202.0,2622.0,2025-02-05 11:11:55,2025-02-08 01:11:55,DELIVERED,94.0
4538,18526.0,7856.0,12561.0,2023-11-06 08:50:55,2023-11-07 00:50:55,DELIVERED,90.0
12613,29507.0,6706.0,28035.0,2024-02-23 14:58:20,2024-02-23 19:58:20,DELIVERED,74.0
25451,22911.0,5731.0,1077.0,2024-01-06 07:24:39,2024-01-06 21:24:39,DELIVERED,-5.0
6132,24690.0,2238.0,28753.0,2023-09-11 05:52:00,2023-09-13 04:52:00,DELIVERED,37.0
7003,19614.0,6413.0,,2023-05-17 17:23:05,2023-05-19 04:23:05,DELIVERED,87.0
13093,1290.0,16477.0,27671.0,2024-09-24 01:53:47,2024-09-25 04:53:47,IN_TRANSIT,42.0
29016,27385.0,26742.0,25032.0,2024-09-15 23:04:24,2024-09-16 17:04:24,IN_TRANSIT,48.0
10438,961.0,27819.0,24939.0,2023-02-28 13:08:39,2023-03-03 07:08:39,FAILED,45.0
20000,14569.0,19428.0,27904.0,2024-07-31 19:54:20,2024-08-01 21:54:20,DELIVERED,
22776,2437.0,17784.0,27087.0,2023-09-16 08:37:38,2023-09-18 23:37:38,IN_TRANSIT,17.0
7433,21371.0,23525.0,27405.0,2024-12-20 03:17:45,2024-12-20 11:17:45,IN_TRANSIT,96.0
18965,14792.0,16372.0,29183.0,2024-06-12 21:50:14,2024-06-13 19:50:14,FAILED,9.0
13018,18248.0,22084.0,22474.0,2024-02-01 09:45:39,2024-02-04 03:45:39,DELIVERED,61.0
23643,28171.0,27953.0,11768.0,2024-03-30 15:20:38,2024-04-01 19:20:38,FAILED,50.0
13880,15699.0,13074.0,4456.0,2023-06-01 14:44:10,2023-06-03 05:44:10,DELIVERED,23.0
3748,28484.0,10947.0,10367.0,2023-03-11 08:38:03,2023-03-11 23:38:03,IN_TRANSIT,78.0
11601,28456.0,15147.0,7347.0,2024-09-29 21:13:16,2024-10-01 06:13:16,FAILED,25.0
1598,1236.0,3476.0,7777.0,2025-01-12 21:56:26,2025-01-13 14:56:26,FAILED,47.0
19996,29285.0,25875.0,5149.0,2023-04-08 02:49:24,2023-04-08 21:49:24,IN_TRANSIT,50.0
29270,13124.0,4879.0,8309.0,2023-08-16 03:12:03,2023-08-18 20:12:03,DELIVERED,-5.0
14642,391.0,16578.0,13099.0,2025-05-02 13:16:58,2025-05-04 21:16:58,FAILED,43.0
7965,3075.0,2183.0,758.0,2023-10-11 18:08:49,2023-10-14 10:08:49,DELIVERED,20.0
14081,36.0,19159.0,3408.0,2023-11-03 04:57:54,2023-11-06 00:57:54,IN_TRANSIT,
9373,29818.0,13460.0,17379.0,2024-09-22 11:06:21,2024-09-22 15:06:21,DELIVERED,91.0
2209,8063.0,14382.0,-1.0,2023-07-02 01:56:11,2023-07-02 03:56:11,DELIVERED,47.0
17473,28983.0,6496.0,,2023-01-06 08:15:29,2023-01-07 10:15:29,DELIVERED,30.0
4303,9469.0,2595.0,27989.0,2025-04-13 21:17:00,2025-04-16 13:17:00,IN_TRANSIT,6.0
3007,22446.0,12343.0,25454.0,2025-03-25 19:12:47,2025-03-26 14:12:47,DELIVERED,48.0
25171,13033.0,4722.0,13147.0,2024-10-15 20:51:58,2024-10-18 04:51:58,DELIVERED,34.0
13286,6215.0,29323.0,1091.0,2023-04-07 20:26:10,2023-04-09 14:26:10,DELIVERED,98.0
29524,15628.0,19750.0,5731.0,2024-08-05 17:53:34,2024-08-06 21:53:34,DELIVERED,30.0
24668,16273.0,13479.0,23633.0,2023-10-26 14:09:02,2023-10-26 17:09:02,DELIVERED,80.0
17010,17183.0,9777.0,15521.0,2023-11-15 18:09:18,2023-11-17 03:09:18,DELIVERED,90.0
7524,4696.0,11969.0,9333.0,2024-03-23 00:00:09,2024-03-25 10:00:09,DELIVERED,94.0
5831,6988.0,15956.0,6177.0,2025-02-19 23:56:36,2025-02-21 19:56:36,DELIVERED,60.0
29405,9072.0,9326.0,8888.0,2023-05-25 14:07:57,2023-05-27 21:07:57,DELIVERED,96.0
21879,14115.0,19491.0,17607.0,2025-03-11 17:26:32,2025-03-14 08:26:32,DELIVERED,98.0
18126,25356.0,5845.0,15370.0,2024-12-27 11:51:37,2024-12-29 06:51:37,IN_TRANSIT,71.0
1560,14557.0,27276.0,19054.0,2023-04-06 14:26:17,2023-04-06 16:26:17,FAILED,1.0
13314,22058.0,6455.0,5048.0,2023-01-28 16:56:48,2023-01-29 04:56:48,IN_TRANSIT,3.0
13529,3185.0,8593.0,5271.0,2023-04-11 19:33:50,2023-04-14 13:33:50,FAILED,91.0
19214,7343.0,9185.0,9681.0,2024-06-18 13:22:35,2024-06-18 20:22:35,DELIVERED,23.0
16311,1995.0,14713.0,26594.0,2023-12-08 17:20:28,2023-12-09 08:20:28,DELIVERED,87.0
19318,7442.0,4373.0,19669.0,2023-01-28 08:49:04,2023-01-28 17:49:04,DELIVERED,75.0
23054,20939.0,27773.0,6887.0,2023-11-14 09:41:41,2023-11-15 11:41:41,DELIVERED,43.0
29453,23182.0,2197.0,23605.0,2023-07-10 18:36:27,2023-07-11 09:36:27,DELIVERED,18.0
2108,29824.0,20234.0,14783.0,2024-09-12 18:09:27,2024-09-13 20:09:27,DELIVERED,51.0
21971,23203.0,12898.0,1002.0,2025-04-04 14:39:36,2025-04-04 23:39:36,FAILED,3.0
29447,7721.0,22422.0,21075.0,2024-10-17 12:36:49,2024-10-20 00:36:49,IN_TRANSIT,52.0
29851,,27651.0,25368.0,2024-08-17 19:24:56,2024-08-19 00:24:56,DELIVERED,70.0
27787,4871.0,6044.0,20655.0,2025-04-04 06:45:00,2025-04-06 05:45:00,DELIVERED,99.0
11879,14036.0,3138.0,12321.0,2023-03-20 15:24:35,2023-03-23 07:24:35,DELIVERED,86.0
17171,27930.0,,5853.0,2024-03-30 15:48:48,2024-04-01 20:48:48,,41.0
10448,15245.0,17152.0,14313.0,2025-06-09 21:10:15,2025-06-11 17:10:15,DELIVERED,41.0
12562,14991.0,22013.0,28667.0,2025-01-22 16:50:17,2025-01-23 09:50:17,DELIVERED,98.0
15864,21958.0,7241.0,4395.0,2024-03-30 12:34:10,2024-04-01 03:34:10,DELIVERED,74.0
22811,10101.0,21903.0,23508.0,2023-07-08 21:41:08,2023-07-08 22:41:08,IN_TRANSIT,34.0
13937,12016.0,6792.0,13138.0,2025-06-29 10:30:53,2025-06-30 23:30:53,IN_TRANSIT,65.0
7940,18885.0,15153.0,17487.0,2023-11-12 01:16:30,2023-11-13 04:16:30,DELIVERED,93.0
16106,18468.0,11004.0,16022.0,2024-12-04 20:15:42,2024-12-06 06:15:42,DELIVERED,50.0
645,6356.0,20021.0,28989.0,2024-10-06 03:17:22,2024-10-06 20:17:22,IN_TRANSIT,79.0
13533,3271.0,793.0,6046.0,2024-08-23 02:59:01,2024-08-24 04:59:01,,17.0
8028,583.0,29380.0,2478.0,2024-12-08 11:04:31,2024-12-10 05:04:31,DELIVERED,39.0
23108,19314.0,5302.0,9749.0,2024-08-02 02:59:52,2024-08-02 22:59:52,DELIVERED,98.0
22754,22442.0,20771.0,14084.0,2024-09-06 10:40:55,2024-09-07 16:40:55,DELIVERED,16.0
17291,221.0,23609.0,10267.0,2023-09-21 13:37:17,2023-09-24 06:37:17,DELIVERED,75.0
9229,22192.0,19392.0,13040.0,2023-11-12 22:37:51,2023-11-15 12:37:51,DELIVERED,89.0
11886,4239.0,18771.0,23874.0,2023-04-14 12:51:27,2023-04-14 20:51:27,IN_TRANSIT,96.0
761,28623.0,17795.0,10953.0,2025-03-10 11:54:14,2025-03-12 06:54:14,DELIVERED,88.0
19503,2810.0,2782.0,5539.0,2023-10-09 15:53:07,2023-10-12 00:53:07,FAILED,59.0
987,16062.0,5409.0,12616.0,2023-11-25 12:33:01,2023-11-26 06:33:01,DELIVERED,
12615,544.0,8107.0,18657.0,2024-03-25 16:22:08,2024-03-26 07:22:08,DELIVERED,52.0
20083,9478.0,12706.0,8037.0,2024-06-19 19:55:40,2024-06-21 22:55:40,DELIVERED,63.0
325,28140.0,21633.0,2909.0,2025-05-15 04:58:39,2025-05-16 23:58:39,DELIVERED,56.0
20240,20852.0,29610.0,24288.0,2023-08-23 05:16:21,2023-08-25 21:16:21,DELIVERED,1.0
27017,5462.0,26332.0,26361.0,2024-03-30 20:03:31,2024-04-02 03:03:31,DELIVERED,60.0
10246,2532.0,11300.0,15596.0,2024-03-17 14:09:02,2024-03-20 03:09:02,FAILED,26.0
16680,6814.0,4365.0,14795.0,2024-08-11 09:17:20,2024-08-12 22:17:20,IN_TRANSIT,49.0
11736,10849.0,20317.0,27782.0,2023-05-06 12:16:30,2023-05-08 03:16:30,IN_TRANSIT,99.0
13031,18299.0,3468.0,5657.0,2023-02-05 15:23:48,2023-02-08 03:23:48,DELIVERED,50.0
1786,23638.0,,11570.0,2025-05-29 15:31:16,2025-05-30 22:31:16,DELIVERED,26.0
4383,18264.0,24207.0,10155.0,2023-10-05 19:45:35,2023-10-06 14:45:35,IN_TRANSIT,4.0
25042,-10.0,8943.0,18220.0,2024-06-03 18:27:56,2024-06-04 02:27:56,DELIVERED,999.0
24713,-10.0,16049.0,-1.0,2024-09-16 12:15:31,2024-09-18 18:15:31,DELIVERED,46.0
9477,4723.0,,21032.0,2025-04-07 10:53:00,2025-04-08 10:53:00,DELIVERED,37.0
22217,6511.0,23003.0,5584.0,2023-11-23 22:39:39,2023-11-26 17:39:39,DELIVERED,84.0
25845,19105.0,,27142.0,2023-10-09 03:42:00,2023-01-01 22:00:00,DELIVERED,49.0
12647,8725.0,29475.0,29866.0,2025-04-25 08:36:22,2025-04-26 02:36:22,DELIVERED,58.0
15322,8750.0,648.0,2443.0,2023-10-12 09:54:03,2023-10-14 01:54:03,IN_TRANSIT,
15699,6487.0,26230.0,24863.0,2023-11-24 22:21:03,2023-11-25 11:21:03,IN_TRANSIT,76.0
13426,26251.0,11867.0,12675.0,2024-01-03 17:45:45,2024-01-05 20:45:45,FAILED,35.0
20357,28224.0,5287.0,4683.0,2024-09-01 11:00:38,2024-09-03 05:00:38,DELIVERED,999.0
15013,3747.0,3981.0,4343.0,2025-01-05 15:21:53,2025-01-07 19:21:53,DELIVERED,9.0
15235,29860.0,5464.0,15476.0,2024-08-26 18:57:47,2024-08-27 18:57:47,DELIVERED,73.0
17255,14921.0,17665.0,15332.0,2023-12-21 04:14:52,2023-12-22 19:14:52,FAILED,13.0
7408,24515.0,7388.0,2842.0,2023-06-22 16:45:41,2023-06-23 18:45:41,DELIVERED,88.0
12545,23011.0,8984.0,1914.0,2024-07-11 05:01:21,2024-07-12 20:01:21,DELIVERED,16.0
18102,25398.0,5894.0,18143.0,2023-04-13 11:24:03,2023-04-14 15:24:03,IN_TRANSIT,21.0
7314,99999.0,22993.0,7380.0,2024-08-27 09:15:27,2024-08-29 19:15:27,DELIVERED,73.0
2649,18164.0,29211.0,25904.0,2024-12-14 03:35:14,2024-12-15 20:35:14,DELIVERED,77.0
2587,6598.0,5622.0,24400.0,2024-12-03 00:59:02,2024-12-03 04:59:02,DELIVERED,28.0
19545,4908.0,12336.0,21665.0,2023-03-11 08:12:00,2023-03-13 02:12:00,FAILED,
14329,13186.0,21779.0,11027.0,2023-08-31 06:58:11,2023-09-02 14:58:11,IN_TRANSIT,81.0
11010,18138.0,8217.0,27978.0,2024-01-06 07:59:42,2024-01-07 09:59:42,FAILED,99.0
3183,17850.0,,15930.0,2025-04-08 20:03:59,2025-04-09 16:03:59,DELIVERED,27.0
11673,21787.0,3819.0,26925.0,2024-06-27 13:21:28,2024-06-28 22:21:28,DELIVERED,44.0
18762,2667.0,6381.0,21974.0,2024-08-01 14:33:49,2023-01-03 20:00:00,FAILED,13.0
4804,14190.0,22900.0,21884.0,2024-05-18 19:39:01,2024-05-19 12:39:01,IN_TRANSIT,40.0
4219,9088.0,12191.0,22905.0,2024-10-08 07:06:55,2024-10-11 03:06:55,DELIVERED,26.0
5693,934.0,10094.0,9836.0,2024-03-07 11:21:40,2024-03-09 23:21:40,IN_TRANSIT,96.0
19437,22849.0,23623.0,15185.0,2024-04-15 13:29:45,2024-04-15 19:29:45,DELIVERED,
29676,12621.0,28231.0,10176.0,2025-03-06 04:16:23,2025-03-07 13:16:23,DELIVERED,13.0
12780,3655.0,20607.0,27649.0,2023-04-25 22:31:10,2023-04-25 23:31:10,DELIVERED,58.0
9372,,1506.0,1315.0,2025-02-25 14:48:12,2025-02-26 20:48:12,DELIVERED,12.0
13592,14584.0,1753.0,25266.0,2024-01-26 19:50:52,2024-01-27 01:50:52,DELIVERED,4.0
7379,12972.0,3580.0,,2025-02-23 23:17:06,2025-02-25 15:17:06,DELIVERED,35.0
1755,10700.0,5779.0,15993.0,2023-06-11 17:07:50,2023-06-12 14:07:50,,81.0
27932,23297.0,25192.0,,2023-03-17 10:29:41,2023-03-19 10:29:41,DELIVERED,26.0
10539,29611.0,1874.0,28303.0,2025-06-12 23:08:33,2025-06-13 13:08:33,IN_TRANSIT,5.0
5373,13991.0,24417.0,24417.0,2023-02-10 01:18:50,2023-02-11 18:18:50,DELIVERED,13.0
24878,2222.0,14611.0,25837.0,2024-06-19 23:10:48,2024-06-20 21:10:48,DELIVERED,80.0
15546,10293.0,22979.0,24279.0,2024-12-06 06:21:04,2024-12-07 05:21:04,DELIVERED,47.0
22797,16928.0,1615.0,13491.0,2023-02-01 04:13:48,2023-02-01 15:13:48,IN_TRANSIT,58.0
1614,8677.0,6887.0,6829.0,2024-06-18 06:37:05,2024-06-19 20:37:05,DELIVERED,55.0
5830,14123.0,26376.0,-1.0,2025-04-08 06:17:46,2025-04-10 19:17:46,DELIVERED,5.0
20801,22130.0,18682.0,20376.0,2023-07-05 15:30:51,2023-07-07 19:30:51,FAILED,34.0
28618,29537.0,2858.0,26337.0,2025-03-22 16:59:55,2025-03-24 12:59:55,IN_TRANSIT,37.0
20785,17299.0,18662.0,16755.0,2024-11-14 01:59:56,2024-11-16 09:59:56,DELIVERED,58.0
2016,492.0,21065.0,15514.0,2025-05-05 14:08:05,2025-05-06 15:08:05,DELIVERED,75.0
21719,8712.0,27180.0,5044.0,2023-11-27 22:16:23,2023-11-29 14:16:23,IN_TRANSIT,41.0
29489,1439.0,27805.0,10459.0,2023-09-03 23:20:55,2023-09-05 11:20:55,DELIVERED,28.0
25701,15750.0,17307.0,11133.0,2023-11-27 05:59:31,2023-11-28 01:59:31,DELIVERED,63.0
5757,27326.0,4404.0,12026.0,2023-05-26 09:39:01,2023-05-28 12:39:01,IN_TRANSIT,3.0
604,23404.0,29718.0,13378.0,2023-03-28 17:21:59,2023-03-30 16:21:59,FAILED,
5330,13138.0,4421.0,18135.0,2025-04-20 09:52:10,2025-04-22 03:52:10,IN_TRANSIT,45.0
25450,11438.0,10791.0,25583.0,2023-09-03 13:00:44,2023-09-03 15:00:44,DELIVERED,62.0
866,7896.0,29691.0,3519.0,2025-03-30 03:51:46,2025-04-02 01:51:46,DELIVERED,
23583,-10.0,13433.0,26247.0,2024-02-23 10:42:26,2024-02-23 18:42:26,DELIVERED,25.0
16628,4861.0,20133.0,20546.0,2023-01-09 12:14:08,2023-01-12 07:14:08,DELIVERED,99.0
24102,20262.0,24376.0,8856.0,2024-05-06 22:19:41,2024-05-07 06:19:41,DELIVERED,84.0
23242,21096.0,18834.0,27328.0,2024-04-26 05:23:01,2023-01-01 13:00:00,IN_TRANSIT,40.0
25764,3292.0,3808.0,12628.0,2023-02-18 10:07:06,2023-02-21 02:07:06,DELIVERED,83.0
16866,12680.0,20721.0,18670.0,2023-12-17 17:58:14,2023-12-18 23:58:14,DELIVERED,37.0
29612,7331.0,23001.0,12621.0,2023-04-28 14:15:39,2023-04-29 22:15:39,DELIVERED,65.0
11221,5480.0,19762.0,27770.0,2024-12-03 08:47:39,2024-12-05 08:47:39,DELIVERED,35.0
4831,8612.0,27486.0,14150.0,2025-05-31 19:29:09,2025-06-02 05:29:09,FAILED,20.0
21856,8534.0,26749.0,20575.0,2023-04-15 05:38:59,2023-04-16 13:38:59,DELIVERED,46.0
5345,3497.0,23588.0,26945.0,2023-12-11 09:09:52,2023-12-12 20:09:52,DELIVERED,91.0
28447,20696.0,17450.0,26719.0,2024-04-05 22:01:33,2024-04-07 10:01:33,IN_TRANSIT,70.0
15317,-10.0,4943.0,2874.0,2023-07-22 20:42:11,2023-07-24 19:42:11,DELIVERED,39.0
25086,18142.0,7330.0,26315.0,2025-06-09 12:11:04,2025-06-09 15:11:04,DELIVERED,44.0
12798,21663.0,2346.0,29345.0,2024-10-22 00:19:09,2024-10-22 17:19:09,DELIVERED,72.0
17158,4534.0,17235.0,27192.0,2023-06-29 00:36:17,2023-06-30 20:36:17,IN_TRANSIT,53.0
15456,12171.0,1484.0,14259.0,2023-11-06 12:48:11,2023-11-07 18:48:11,DELIVERED,29.0
26747,19325.0,25680.0,19157.0,2024-04-07 05:45:50,2024-04-09 21:45:50,DELIVERED,30.0
3874,7317.0,,18027.0,2024-07-08 05:37:12,2024-07-08 23:37:12,DELIVERED,60.0
180,22725.0,,9942.0,2023-10-21 14:07:47,2023-10-22 02:07:47,IN_TRANSIT,77.0
21447,3295.0,5385.0,24944.0,2023-07-12 00:46:01,2023-07-14 08:46:01,DELIVERED,63.0
7437,3595.0,28101.0,20879.0,2023-08-04 15:55:54,2023-08-05 06:55:54,DELIVERED,7.0
29115,7829.0,26469.0,7802.0,2024-08-31 18:20:51,2024-08-31 23:20:51,DELIVERED,40.0
5959,21864.0,11682.0,25375.0,2023-09-01 04:08:37,2023-09-03 20:08:37,DELIVERED,66.0
14111,23840.0,14573.0,28279.0,2024-02-27 14:18:48,2024-02-29 02:18:48,DELIVERED,15.0
1801,13257.0,15692.0,26333.0,2024-01-22 20:48:47,2024-01-25 19:48:47,DELIVERED,44.0
27907,3741.0,4955.0,13684.0,2023-05-05 19:07:16,2023-05-07 13:07:16,IN_TRANSIT,16.0
14649,11442.0,3874.0,2361.0,2023-01-08 18:45:50,2023-01-09 10:45:50,DELIVERED,63.0
15083,5580.0,6024.0,14954.0,2023-09-20 13:43:27,2023-09-21 10:43:27,DELIVERED,60.0
6039,9653.0,22659.0,12853.0,2023-08-16 12:03:38,2023-08-17 15:03:38,DELIVERED,43.0
8222,22075.0,29254.0,23417.0,2024-10-17 08:09:42,2023-01-04 19:00:00,FAILED,34.0
29757,29029.0,29566.0,6086.0,2023-06-09 09:19:35,2023-06-12 05:19:35,DELIVERED,4.0
13896,9220.0,17473.0,23472.0,2025-05-03 11:10:58,2023-01-01 02:00:00,DELIVERED,85.0
2802,21771.0,3672.0,3841.0,2023-07-24 21:59:22,2023-07-26 22:59:22,FAILED,87.0
21100,13405.0,26394.0,27960.0,2023-08-15 04:21:45,2023-08-15 09:21:45,IN_TRANSIT,47.0
2923,1547.0,,8888.0,2023-02-01 14:25:07,2023-02-04 07:25:07,IN_TRANSIT,62.0
27364,4605.0,26471.0,2161.0,2025-03-13 19:47:57,2025-03-14 12:47:57,DELIVERED,46.0
12857,27067.0,28187.0,13110.0,2023-10-11 02:40:25,2023-10-12 22:40:25,DELIVERED,11.0
26158,,911.0,10374.0,2024-07-31 09:01:01,2024-08-01 23:01:01,DELIVERED,21.0
19105,-10.0,25452.0,20660.0,2024-03-06 11:17:33,2024-03-08 13:17:33,IN_TRANSIT,87.0
1246,,4974.0,19853.0,2025-01-14 11:39:52,2025-01-14 14:39:52,DELIVERED,-5.0
24039,11229.0,22856.0,22033.0,2024-03-14 19:13:52,2024-03-16 22:13:52,DELIVERED,22.0
4054,11736.0,8487.0,3696.0,2023-09-01 05:42:58,2023-09-02 18:42:58,IN_TRANSIT,15.0
5932,,14597.0,24250.0,2024-04-03 06:15:29,2024-04-05 01:15:29,DELIVERED,17.0
3240,14982.0,27699.0,22182.0,2024-04-08 16:34:12,2024-04-10 05:34:12,DELIVERED,73.0
109,26051.0,8831.0,11529.0,2023-09-29 15:48:21,2023-10-02 04:48:21,DELIVERED,33.0
23210,21077.0,15029.0,25653.0,2023-12-16 14:05:30,2023-12-18 17:05:30,DELIVERED,49.0
16151,21424.0,1900.0,24453.0,2024-02-23 04:54:45,2024-02-25 01:54:45,DELIVERED,51.0
22327,12507.0,17511.0,20188.0,2024-11-16 20:41:00,2024-11-18 04:41:00,IN_TRANSIT,56.0
14729,14669.0,19796.0,7777.0,2023-07-29 19:28:04,2023-07-31 00:28:04,DELIVERED,93.0
18159,20855.0,5523.0,22577.0,2023-10-21 22:48:31,2023-10-22 19:48:31,DELIVERED,88.0
17508,11861.0,364.0,9549.0,2025-06-13 01:05:53,2025-06-15 05:05:53,FAILED,39.0
11320,10310.0,160.0,5232.0,2024-06-03 04:06:12,2024-06-03 22:06:12,DELIVERED,
21153,29759.0,16925.0,25252.0,2024-10-26 14:54:05,2024-10-29 09:54:05,IN_TRANSIT,98.0
3535,7165.0,3743.0,,2023-12-12 22:52:03,2023-12-13 12:52:03,DELIVERED,45.0
4395,,18260.0,-1.0,2023-02-01 14:18:14,2023-02-01 18:18:14,,72.0
11331,27440.0,14882.0,26357.0,2024-10-15 06:42:33,2024-10-15 12:42:33,DELIVERED,14.0
14967,18342.0,20162.0,12139.0,2024-01-25 00:24:00,2024-01-25 23:24:00,FAILED,80.0
8846,8129.0,25289.0,13098.0,2024-09-28 04:29:19,2024-09-29 23:29:19,DELIVERED,27.0
17566,,9093.0,17305.0,2023-04-22 06:44:03,2023-04-24 14:44:03,DELIVERED,78.0
3568,23482.0,5790.0,21860.0,2024-09-27 15:49:38,2024-09-28 16:49:38,DELIVERED,4.0
25985,15416.0,27960.0,4977.0,2025-03-02 20:07:36,2025-03-04 10:07:36,DELIVERED,-5.0
7434,10676.0,16273.0,16949.0,2025-06-26 08:42:02,2025-06-27 15:42:02,DELIVERED,93.0
551,566.0,28954.0,1912.0,2024-11-16 05:38:41,2024-11-17 17:38:41,DELIVERED,46.0
22609,1434.0,2585.0,5727.0,2024-07-24 15:54:29,2024-07-26 01:54:29,DELIVERED,97.0
22008,7590.0,22700.0,5325.0,2025-03-08 01:49:31,2025-03-10 14:49:31,IN_TRANSIT,13.0
11318,9893.0,20415.0,15228.0,2024-08-25 13:45:47,2024-08-26 00:45:47,FAILED,999.0
5495,25585.0,2432.0,29696.0,2024-11-10 04:11:20,2024-11-11 17:11:20,DELIVERED,
27690,19896.0,177.0,407.0,2024-03-01 17:02:18,2024-03-04 15:02:18,FAILED,53.0
17358,7847.0,17254.0,13120.0,2025-03-14 16:53:03,2025-03-17 06:53:03,IN_TRANSIT,82.0
4300,19691.0,664.0,21417.0,2024-07-09 01:40:56,2024-07-11 06:40:56,IN_TRANSIT,73.0
23298,21565.0,1854.0,4703.0,2025-01-28 23:10:44,2025-01-29 01:10:44,DELIVERED,77.0
5873,19233.0,11064.0,14590.0,2024-07-28 06:34:12,2024-07-29 08:34:12,DELIVERED,7.0
4839,26420.0,9494.0,28125.0,2023-12-08 06:32:22,2023-12-11 00:32:22,DELIVERED,91.0
7599,29578.0,10314.0,25397.0,2023-05-13 20:28:07,2023-05-14 13:28:07,FAILED,69.0
27833,8734.0,,2154.0,2024-02-08 12:35:04,2024-02-09 18:35:04,FAILED,2.0
1790,13762.0,27350.0,17538.0,2023-04-10 16:22:43,2023-04-11 21:22:43,IN_TRANSIT,999.0
24718,27810.0,10049.0,345.0,2023-11-25 00:57:37,2023-11-26 21:57:37,DELIVERED,31.0
13740,24181.0,409.0,7406.0,2023-06-24 06:09:11,2023-06-26 03:09:11,DELIVERED,23.0
13663,29874.0,23066.0,2846.0,2024-11-05 04:30:36,2024-11-07 16:30:36,DELIVERED,48.0
19473,7225.0,12974.0,18880.0,2024-12-23 23:32:21,2024-12-25 18:32:21,IN_TRANSIT,39.0
7196,26401.0,1894.0,14639.0,2024-07-19 15:36:25,2024-07-19 21:36:25,,60.0
20486,13280.0,6262.0,24444.0,2025-01-11 01:31:06,2025-01-11 06:31:06,FAILED,37.0
14747,17851.0,1309.0,4592.0,2024-04-14 16:02:50,2024-04-17 03:02:50,FAILED,9.0
7465,8016.0,6628.0,4044.0,2023-08-02 21:51:59,2023-08-04 10:51:59,DELIVERED,98.0
19210,,7097.0,2415.0,2023-01-27 13:00:23,2023-01-29 01:00:23,IN_TRANSIT,93.0
9231,9356.0,11181.0,26135.0,2023-10-10 05:01:53,2023-10-11 06:01:53,DELIVERED,80.0
26376,23266.0,25952.0,4681.0,2023-02-17 09:19:43,2023-02-18 07:19:43,IN_TRANSIT,21.0
6331,9277.0,153.0,7608.0,2025-02-08 18:00:23,2025-02-10 07:00:23,DELIVERED,86.0
11,26359.0,29145.0,10271.0,2025-03-26 12:20:02,2025-03-27 22:20:02,FAILED,5.0
10840,26958.0,7614.0,6766.0,2023-05-13 17:56:43,2023-05-15 09:56:43,DELIVERED,23.0
5869,14156.0,7083.0,8888.0,2024-11-14 09:48:12,2024-11-15 12:48:12,FAILED,62.0
8856,2589.0,9020.0,10834.0,2025-04-22 16:27:10,2025-04-23 22:27:10,DELIVERED,82.0
17811,13585.0,13998.0,25134.0,2024-09-30 01:20:14,2024-09-30 21:20:14,IN_TRANSIT,22.0
27792,10940.0,9908.0,15017.0,2023-06-12 06:08:41,2023-06-14 02:08:41,DELIVERED,8.0
